id_OSM,LATITUD,LONGITUD,coord
node/3599587634,40.4534559,-3.7317602,"(40.453455900000002, -3.7317602000000001)"
node/3599587635,40.4534699,-3.7308096,"(40.453469900000002, -3.7308096000000002)"
node/3599587637,40.4535355,-3.7291777,"(40.453535500000001, -3.7291777000000002)"
node/3599587638,40.4535768,-3.72878,"(40.4535768, -3.72878)"
node/3599610220,40.4498999,-3.7378577,"(40.449899899999998, -3.7378577000000002)"
node/3599610221,40.4500696,-3.7381581,"(40.450069599999999, -3.7381581000000002)"
node/3599610222,40.450353,-3.7386398,"(40.450353, -3.7386398000000001)"
node/3599610223,40.4504722,-3.7377794,"(40.4504722, -3.7377794)"
node/3599610224,40.4505722,-3.7376002,"(40.450572200000003, -3.7376002000000002)"
node/3599610225,40.4506242,-3.7390184,"(40.4506242, -3.7390184)"
node/3599610226,40.4506628,-3.7380864,"(40.450662800000003, -3.7380863999999998)"
node/3599610227,40.450798,-3.7393997,"(40.450797999999999, -3.7393996999999999)"
node/3599610228,40.4508369,-3.737548,"(40.450836899999999, -3.7375479999999999)"
node/3599610229,40.4508475,-3.7382699,"(40.450847500000002, -3.7382699000000001)"
node/3599610230,40.4508487,-3.7392743,"(40.450848700000002, -3.7392742999999999)"
node/3599610231,40.4509713,-3.7375819,"(40.450971299999999, -3.7375818999999999)"
node/3599610232,40.4510533,-3.7383743,"(40.451053299999998, -3.7383742999999998)"
node/3599610233,40.4510577,-3.7393908,"(40.4510577, -3.7393907999999998)"
node/3599610234,40.4511136,-3.7375802,"(40.451113599999999, -3.7375802)"
node/3599610235,40.4513167,-3.7394423,"(40.4513167, -3.7394422999999999)"
node/3599610236,40.4513207,-3.7384456,"(40.451320699999997, -3.7384455999999999)"
node/3599610237,40.4515034,-3.7396165,"(40.4515034, -3.7396164999999999)"
node/3599610238,40.4515312,-3.738283,"(40.451531199999998, -3.738283)"
node/3599610239,40.4516407,-3.739421,"(40.451640699999999, -3.7394210000000001)"
node/3599610240,40.4517042,-3.7396512,"(40.451704200000002, -3.7396512)"
node/3599610241,40.4517695,-3.7379568,"(40.451769499999997, -3.7379568000000001)"
node/3599610242,40.4519044,-3.7396583,"(40.451904399999997, -3.7396582999999999)"
node/3599610243,40.4519091,-3.7376837,"(40.451909100000002, -3.7376836999999998)"
node/3599610244,40.4519491,-3.7393641,"(40.4519491, -3.7393641)"
node/3599610245,40.4520322,-3.7374506,"(40.452032199999998, -3.7374505999999998)"
node/3599610246,40.4520388,-3.7377716,"(40.452038799999997, -3.7377715999999999)"
node/3599610247,40.4520992,-3.7396512,"(40.452099199999999, -3.7396512)"
node/3599610248,40.4521302,-3.7372045,"(40.452130199999999, -3.7372044999999998)"
node/3599610249,40.4521668,-3.739956,"(40.452166800000001, -3.7399559999999998)"
node/3599610250,40.4521682,-3.7395436,"(40.452168200000003, -3.7395436000000002)"
node/3599610251,40.4522547,-3.739325,"(40.452254699999997, -3.739325)"
node/3599610252,40.4523014,-3.7396547,"(40.452301400000003, -3.7396547)"
node/3599610253,40.4523453,-3.7367,"(40.452345299999998, -3.7366999999999999)"
node/3599610254,40.4524465,-3.7364399,"(40.452446500000001, -3.7364399000000001)"
node/3599610255,40.4524759,-3.7396236,"(40.452475900000003, -3.7396235999999998)"
node/3599610256,40.4524969,-3.7393215,"(40.4524969, -3.7393215)"
node/3599610257,40.4525438,-3.7362077,"(40.452543800000001, -3.7362077)"
node/3599610258,40.4525557,-3.7359189,"(40.452555699999998, -3.7359189000000002)"
node/3599610259,40.4526683,-3.7363112,"(40.452668299999999, -3.7363111999999998)"
node/3599610260,40.4527065,-3.7396298,"(40.452706499999998, -3.7396297999999999)"
node/3599610261,40.4527092,-3.7393659,"(40.452709200000001, -3.7393659000000001)"
node/3599610262,40.4527146,-3.7359885,"(40.4527146, -3.7359884999999999)"
node/3599610263,40.4529195,-3.7394343,"(40.4529195, -3.7394343000000001)"
node/3599610264,40.4529324,-3.7396769,"(40.452932400000002, -3.7396769000000001)"
node/3599610265,40.4531243,-3.7395218,"(40.453124299999999, -3.7395217999999999)"
node/3599610266,40.4531478,-3.7397543,"(40.453147800000004, -3.7397543)"
node/3599610267,40.4533274,-3.7396054,"(40.453327399999999, -3.7396053999999999)"
node/3599610268,40.4533571,-3.7398696,"(40.453357099999998, -3.7398696)"
node/3599610269,40.4535631,-3.7400094,"(40.453563099999997, -3.7400093999999999)"
node/3599610270,40.4536163,-3.7395945,"(40.4536163, -3.7395944999999999)"
node/3599610271,40.4536812,-3.7290606,"(40.453681199999998, -3.7290605999999999)"
node/3599610272,40.4537033,-3.7402719,"(40.453703300000001, -3.7402719000000002)"
node/3599610273,40.4538609,-3.7402446,"(40.453860900000002, -3.7402446)"
node/3599610275,40.4539237,-3.729108,"(40.453923699999997, -3.7291080000000001)"
node/3599610276,40.454044,-3.7405161,"(40.454044000000003, -3.7405160999999998)"
node/3599610277,40.4541455,-3.7402465,"(40.454145500000003, -3.7402465)"
node/3599610278,40.4541597,-3.7291456,"(40.454159699999998, -3.7291455999999998)"
node/3599610279,40.4542036,-3.7399913,"(40.4542036, -3.7399912999999998)"
node/3599610280,40.4542057,-3.7392022,"(40.454205700000003, -3.7392021999999998)"
node/3599610281,40.454245,-3.7396971,"(40.454245, -3.7396970999999999)"
node/3599610282,40.4542506,-3.7388008,"(40.454250600000002, -3.7388007999999999)"
node/3599610283,40.4543176,-3.7384167,"(40.454317600000003, -3.7384167000000001)"
node/3599610284,40.4543591,-3.7380335,"(40.454359099999998, -3.7380334999999998)"
node/3599610285,40.4543963,-3.7291911,"(40.454396299999999, -3.7291911)"
node/3599610286,40.4544286,-3.7372189,"(40.4544286, -3.7372188999999998)"
node/3599610289,40.4545829,-3.7390896,"(40.454582899999998, -3.7390895999999998)"
node/3599610290,40.4545882,-3.7352612,"(40.454588200000003, -3.7352612000000001)"
node/3599610291,40.4545974,-3.7387672,"(40.454597399999997, -3.7387671999999998)"
node/3599610292,40.4546043,-3.7384558,"(40.4546043, -3.7384558000000001)"
node/3599610893,40.4546271,-3.7380381,"(40.454627100000003, -3.7380380999999998)"
node/3599610895,40.4546461,-3.7372356,"(40.454646099999998, -3.7372356)"
node/3599610896,40.4546465,-3.7376358,"(40.454646500000003, -3.7376358000000001)"
node/3599610897,40.4546503,-3.7345589,"(40.454650299999997, -3.7345589000000001)"
node/3599610898,40.4546694,-3.7368023,"(40.4546694, -3.7368022999999999)"
node/3599610899,40.4546757,-3.7338602,"(40.454675700000003, -3.7338602000000001)"
node/3599610900,40.454687,-3.729247,"(40.454687, -3.729247)"
node/3599610901,40.4546997,-3.7363449,"(40.454699699999999, -3.7363449000000002)"
node/3599610902,40.4547237,-3.7331245,"(40.454723700000002, -3.7331245000000002)"
node/3599610903,40.4547576,-3.7356379,"(40.454757600000001, -3.7356379)"
node/3599610904,40.4548176,-3.7349634,"(40.454817599999998, -3.7349633999999998)"
node/3599610905,40.4549023,-3.7324092,"(40.454902300000001, -3.7324092000000002)"
node/3599610906,40.4549489,-3.7292954,"(40.454948899999998, -3.7292953999999998)"
node/3599610907,40.4552031,-3.7318107,"(40.455203099999999, -3.7318107)"
node/3599610908,40.4552129,-3.7293409,"(40.455212899999999, -3.7293409)"
node/3599610909,40.4554978,-3.729394,"(40.455497800000003, -3.7293940000000001)"
node/3599610910,40.455578,-3.7313032,"(40.455578000000003, -3.7313032000000002)"
node/3599610911,40.4557784,-3.7294452,"(40.4557784, -3.7294451999999998)"
node/3599610912,40.4559422,-3.7307596,"(40.455942200000003, -3.7307595999999998)"
node/3599610913,40.4560186,-3.7294935,"(40.4560186, -3.7294934999999998)"
node/3599610914,40.4562018,-3.7304045,"(40.456201800000002, -3.7304045000000001)"
node/3599610915,40.4563597,-3.7292717,"(40.4563597, -3.7292717)"
node/3599610916,40.4563771,-3.7298935,"(40.456377099999997, -3.7298935000000002)"
node/3599610917,40.4565321,-3.7299694,"(40.456532099999997, -3.7299693999999999)"
node/3599610918,40.4568894,-3.7291302,"(40.456889400000001, -3.7291302000000002)"
node/3599610919,40.4566108,-3.7293096,"(40.4566108, -3.7293096000000001)"
node/3600916600,40.4529573,-3.7424085,"(40.452957300000001, -3.7424084999999998)"
node/3600916601,40.4529713,-3.742089,"(40.452971300000002, -3.742089)"
node/3600916602,40.4530986,-3.7418464,"(40.453098599999997, -3.7418464)"
node/3600916603,40.4531215,-3.7427531,"(40.453121500000002, -3.7427530999999998)"
node/3600916604,40.4532475,-3.7412208,"(40.453247500000003, -3.7412207999999998)"
node/3600916606,40.4532781,-3.7414316,"(40.453278099999999, -3.7414315999999999)"
node/3600916607,40.453413,-3.7411405,"(40.453412999999998, -3.7411405000000002)"
node/3600916608,40.4534155,-3.7430726,"(40.453415499999998, -3.7430726000000001)"
node/3600916610,40.4535836,-3.7410485,"(40.453583600000002, -3.7410485000000002)"
node/3600916611,40.4535925,-3.7427815,"(40.453592499999999, -3.7427815)"
node/3600916612,40.4536434,-3.741542,"(40.453643399999997, -3.7415419999999999)"
node/3600916613,40.4537299,-3.7409331,"(40.453729899999999, -3.7409330999999999)"
node/3600916614,40.4539412,-3.7398742,"(40.453941200000003, -3.7398742)"
node/3600916615,40.4539565,-3.7418113,"(40.453956499999997, -3.7418113000000002)"
node/3600916616,40.4539654,-3.7416524,"(40.453965400000001, -3.7416524)"
node/3600916617,40.4540062,-3.7413061,"(40.454006200000002, -3.7413061000000001)"
node/3600916618,40.4540443,-3.7409967,"(40.4540443, -3.7409967000000002)"
node/3600916619,40.4540902,-3.7407876,"(40.454090200000003, -3.7407876)"
node/3600916620,40.4541347,-3.7405701,"(40.454134699999997, -3.7405700999999998)"
node/3600916622,40.4542136,-3.742007,"(40.454213600000003, -3.7420070000000001)"
node/3600916623,40.4542327,-3.7414684,"(40.454232699999999, -3.7414684)"
node/3600916624,40.4542696,-3.7411924,"(40.454269600000003, -3.7411924000000001)"
node/3600916625,40.4543053,-3.7409281,"(40.454305300000001, -3.7409281000000001)"
node/3600916626,40.4543167,-3.7428066,"(40.4543167, -3.7428066000000002)"
node/3600916627,40.4543524,-3.7406738,"(40.454352399999998, -3.7406738000000002)"
node/3600916628,40.4543626,-3.7417595,"(40.454362600000003, -3.7417595000000001)"
node/3600916629,40.4543918,-3.74145,"(40.454391800000003, -3.7414499999999999)"
node/3600916630,40.4544046,-3.7404162,"(40.454404599999997, -3.7404161999999999)"
node/3600916631,40.4544058,-3.7421409,"(40.454405800000004, -3.7421408999999999)"
node/3600916632,40.4544084,-3.7431094,"(40.454408399999998, -3.7431093999999998)"
node/3600916633,40.4544351,-3.7411974,"(40.454435099999998, -3.7411973999999999)"
node/3600916634,40.4544415,-3.7401502,"(40.454441500000001, -3.7401502)"
node/3600916635,40.4544707,-3.7409314,"(40.454470700000002, -3.7409314)"
node/3600916636,40.454514,-3.7406387,"(40.454514000000003, -3.7406386999999999)"
node/3600916637,40.4545331,-3.7403409,"(40.454533099999999, -3.7403409000000001)"
node/3600916638,40.4545484,-3.7400449,"(40.4545484, -3.7400449)"
node/3600916639,40.4545637,-3.7396969,"(40.454563700000001, -3.7396969000000002)"
node/3600916640,40.4545777,-3.7394092,"(40.454577700000002, -3.7394091999999999)"
node/3600916642,40.4548577,-3.7342955,"(40.454857699999998, -3.7342955)"
node/3600916643,40.4548857,-3.733516,"(40.454885699999998, -3.7335159999999998)"
node/3600916645,40.4549964,-3.7328653,"(40.454996399999999, -3.7328652999999998)"
node/3600916646,40.4552166,-3.7322798,"(40.4552166, -3.7322798000000001)"
node/3600945186,40.4399672,-3.7270983,"(40.439967199999998, -3.7270983000000002)"
node/3600945188,40.4401545,-3.7274554,"(40.440154499999998, -3.7274554000000002)"
node/3600945189,40.4401762,-3.7269062,"(40.440176200000003, -3.7269062000000002)"
node/3600945191,40.440359,-3.7278452,"(40.440359000000001, -3.7278452)"
node/3600945192,40.4403786,-3.7272953,"(40.440378600000003, -3.7272953000000002)"
node/3600948793,40.4405689,-3.7276614,"(40.440568900000002, -3.7276614000000001)"
node/3600948796,40.4409175,-3.7290073,"(40.440917499999998, -3.7290073000000001)"
node/3600948797,40.4411681,-3.7294101,"(40.441168099999999, -3.7294101)"
node/3600948801,40.4414197,-3.72916,"(40.441419699999997, -3.7291599999999998)"
node/3600948803,40.4414876,-3.7298472,"(40.441487600000002, -3.7298472)"
node/3600948804,40.4416634,-3.7295652,"(40.441663400000003, -3.7295652000000001)"
node/3600948809,40.4417824,-3.7302403,"(40.441782400000001, -3.7302403000000002)"
node/3600948814,40.4419652,-3.7299667,"(40.441965199999999, -3.7299666999999999)"
node/3600948819,40.4420937,-3.7305578,"(40.442093700000001, -3.7305578000000001)"
node/3600948823,40.4422677,-3.7302893,"(40.442267700000002, -3.7302892999999999)"
node/3600948825,40.4424474,-3.7308804,"(40.442447399999999, -3.7308804000000002)"
node/3600948827,40.4425941,-3.7305919,"(40.442594100000001, -3.7305918999999998)"
node/3600948829,40.4427902,-3.7311836,"(40.442790199999997, -3.7311836)"
node/3600948830,40.4429252,-3.730881,"(40.442925199999998, -3.7308810000000001)"
node/3600948832,40.4431202,-3.7314806,"(40.443120200000003, -3.7314805999999998)"
node/3600948834,40.4432756,-3.731143,"(40.4432756, -3.7311429999999999)"
node/3600948836,40.4434393,-3.7317781,"(40.443439300000001, -3.7317781000000001)"
node/3600948838,40.4436038,-3.7314477,"(40.443603799999998, -3.7314476999999999)"
node/3600948839,40.4437635,-3.7320683,"(40.443763500000003, -3.7320682999999999)"
node/3600948844,40.4439868,-3.7317639,"(40.443986799999998, -3.7317638999999998)"
node/3600948850,40.4440868,-3.7323618,"(40.444086800000001, -3.7323618000000001)"
node/3600948864,40.4442529,-3.7320115,"(40.444252900000002, -3.7320115)"
node/3600948873,40.4443939,-3.7326487,"(40.444393900000001, -3.7326486999999999)"
node/3600948886,40.4446154,-3.7323293,"(40.444615400000004, -3.7323293)"
node/3600948888,40.4446429,-3.7328676,"(40.444642899999998, -3.7328676000000001)"
node/3600948895,40.4448978,-3.732573,"(40.4448978, -3.7325729999999999)"
node/3600948897,40.4449722,-3.7331328,"(40.444972200000002, -3.7331327999999999)"
node/3600948899,40.4451742,-3.7328064,"(40.445174199999997, -3.7328063999999999)"
node/3600948900,40.4452322,-3.7333636,"(40.4452322, -3.7333636000000001)"
node/3600948902,40.4455026,-3.7331027,"(40.445502599999998, -3.7331026999999999)"
node/3600948903,40.4455283,-3.7336221,"(40.445528299999999, -3.7336220999999998)"
node/3600948904,40.445836,-3.7333919,"(40.445836, -3.7333919)"
node/3600948905,40.4458385,-3.7338978,"(40.445838500000001, -3.7338977999999998)"
node/3600948908,40.446132,-3.7336584,"(40.446131999999999, -3.7336583999999999)"
node/3600948909,40.4461376,-3.7341577,"(40.4461376, -3.7341576999999999)"
node/3600948910,40.4464345,-3.7339242,"(40.446434500000002, -3.7339242000000001)"
node/3600948911,40.4464498,-3.7344321,"(40.446449800000003, -3.7344320999999998)"
node/3600948913,40.4466907,-3.7346365,"(40.446690699999998, -3.7346365000000001)"
node/3600948915,40.4467465,-3.7341939,"(40.446746500000003, -3.7341939000000002)"
node/3600948917,40.4469136,-3.7348937,"(40.446913600000002, -3.7348937000000002)"
node/3600948919,40.4470561,-3.7344667,"(40.447056099999998, -3.7344667)"
node/3600948925,40.4474067,-3.7347824,"(40.447406700000002, -3.7347823999999998)"
node/3600948926,40.4477418,-3.7350715,"(40.447741800000003, -3.7350715000000001)"
node/3600948928,40.4480573,-3.7353521,"(40.448057300000002, -3.7353521000000001)"
node/3600948931,40.4483818,-3.7356398,"(40.4483818, -3.7356398)"
node/3600948933,40.4486647,-3.7359414,"(40.448664700000002, -3.7359414000000002)"
node/3600948936,40.4489672,-3.7363218,"(40.448967199999998, -3.7363217999999998)"
node/3600948938,40.44923,-3.7367271,"(40.44923, -3.7367271)"
node/3600948939,40.4494482,-3.7370887,"(40.449448199999999, -3.7370887000000002)"
node/3600948941,40.449692,-3.7375135,"(40.449691999999999, -3.7375134999999999)"
node/3600983545,40.4491872,-3.7373429,"(40.449187199999997, -3.7373428999999998)"
node/3600983546,40.4494409,-3.7377659,"(40.449440899999999, -3.7377658999999999)"
node/3600983547,40.4496545,-3.7381482,"(40.449654500000001, -3.7381481999999999)"
node/3600983548,40.4498753,-3.7385089,"(40.449875300000002, -3.7385088999999998)"
node/3600983550,40.4501844,-3.7390358,"(40.450184399999998, -3.7390357999999999)"
node/3600983552,40.4502456,-3.7416178,"(40.450245600000002, -3.7416178000000002)"
node/3600983553,40.4503548,-3.7393382,"(40.450354799999999, -3.7393382000000002)"
node/3600983554,40.450786,-3.7402405,"(40.450786000000001, -3.7402405000000001)"
node/3600983555,40.450911,-3.7402804,"(40.450910999999998, -3.7402804000000001)"
node/3600983556,40.4512345,-3.7401346,"(40.451234499999998, -3.7401346000000002)"
node/3600983557,40.4512515,-3.7408492,"(40.451251499999998, -3.7408492)"
node/3600983558,40.4512699,-3.7423214,"(40.4512699, -3.7423213999999998)"
node/3600983559,40.451599,-3.7414261,"(40.451599000000002, -3.7414261)"
node/3600983560,40.451632,-3.7425698,"(40.451631999999996, -3.7425698000000001)"
node/3600983561,40.4516711,-3.7408703,"(40.451671099999999, -3.7408703000000001)"
node/3600983563,40.4519603,-3.7413089,"(40.451960300000003, -3.7413088999999999)"
node/3600983564,40.4519786,-3.7419969,"(40.451978599999997, -3.7419969000000002)"
node/3600983566,40.4521054,-3.7427405,"(40.452105400000001, -3.7427405)"
node/3600983567,40.4521592,-3.7422868,"(40.452159199999997, -3.7422868)"
node/3600983568,40.4523032,-3.7417836,"(40.452303200000003, -3.7417836000000002)"
node/3600983569,40.4523421,-3.7424596,"(40.452342100000003, -3.7424596000000001)"
node/3600983571,40.4525444,-3.7419669,"(40.452544400000001, -3.7419669)"
node/3600983574,40.4527456,-3.7423364,"(40.4527456, -3.7423364000000001)"
node/3600983576,40.4527655,-3.742927,"(40.452765499999998, -3.7429269999999999)"
node/3600983578,40.4528587,-3.7416724,"(40.4528587, -3.7416724000000001)"
node/3600983579,40.4528815,-3.7436809,"(40.452881499999997, -3.7436809000000002)"
node/3600983580,40.452915,-3.7431038,"(40.452914999999997, -3.7431038000000001)"
node/3600983582,40.4532825,-3.7437325,"(40.4532825, -3.7437325000000001)"
node/3600983583,40.4536002,-3.7438013,"(40.453600199999997, -3.7438012999999999)"
node/3600983585,40.4538812,-3.7445248,"(40.453881199999998, -3.7445248000000002)"
node/3600983587,40.4540087,-3.7441967,"(40.454008700000003, -3.7441966999999998)"
node/3600983588,40.4542636,-3.7439078,"(40.454263599999997, -3.7439078000000001)"
node/3600983589,40.4542688,-3.7436686,"(40.454268800000001, -3.7436685999999999)"
node/3600983591,40.4544212,-3.7426143,"(40.454421199999999, -3.7426143000000001)"
node/3600983592,40.4545054,-3.743848,"(40.454505400000002, -3.7438479999999998)"
node/3600983693,40.4547241,-3.7432359,"(40.4547241, -3.7432359000000002)"
node/3600983694,40.4547281,-3.7429723,"(40.454728099999997, -3.7429722999999999)"
node/3600983696,40.4549487,-3.7430718,"(40.454948700000003, -3.7430718000000001)"
node/3600983697,40.4551094,-3.7432778,"(40.455109399999998, -3.7432778)"
node/3600983698,40.4553101,-3.7437511,"(40.455310099999998, -3.7437510999999999)"
node/3600983699,40.4553473,-3.7444705,"(40.4553473, -3.7444704999999998)"
node/3600983700,40.4553685,-3.7432429,"(40.455368499999999, -3.7432428999999998)"
node/3600983702,40.4557047,-3.7439571,"(40.455704699999998, -3.7439570999999998)"
node/3600983704,40.4566859,-3.7301379,"(40.456685899999997, -3.7301378999999999)"
node/3600983705,40.4567979,-3.7285788,"(40.456797899999998, -3.7285788000000002)"
node/3600983706,40.4569194,-3.7295367,"(40.456919399999997, -3.7295367000000001)"
node/3600983707,40.4570551,-3.7296794,"(40.457055099999998, -3.7296794000000002)"
node/3600983708,40.4572962,-3.7276462,"(40.457296200000002, -3.7276462000000001)"
node/3600983709,40.4574481,-3.7273472,"(40.457448100000001, -3.7273472000000001)"
node/3600983710,40.4574807,-3.7270929,"(40.457480699999998, -3.7270929000000002)"
node/3600983711,40.4575091,-3.7264814,"(40.457509100000003, -3.7264813999999999)"
node/3600983713,40.4576561,-3.7259983,"(40.457656100000001, -3.7259983000000001)"
node/3600983714,40.4578538,-3.7260093,"(40.457853800000002, -3.7260092999999999)"
node/3600983716,40.458314,-3.7262232,"(40.458314000000001, -3.7262232000000002)"
node/3600983718,40.4585308,-3.726308,"(40.458530799999998, -3.726308)"
node/3600983719,40.4586505,-3.7224028,"(40.458650499999997, -3.7224027999999998)"
node/3600983720,40.4587074,-3.7228997,"(40.458707400000002, -3.7228997000000001)"
node/3600983721,40.4587512,-3.726375,"(40.458751200000002, -3.726375)"
node/3600983728,40.4589744,-3.7263685,"(40.458974400000002, -3.7263685)"
node/3600983730,40.459069,-3.7207703,"(40.459069, -3.7207702999999999)"
node/3600983731,40.4591187,-3.723938,"(40.459118699999998, -3.723938)"
node/3600983732,40.4591308,-3.7236633,"(40.459130799999997, -3.7236633000000001)"
node/3600983733,40.459138,-3.7241836,"(40.459138000000003, -3.7241835999999999)"
node/3600983734,40.4591705,-3.7245003,"(40.459170499999999, -3.7245002999999999)"
node/3600983735,40.4591781,-3.7225102,"(40.459178100000003, -3.7225101999999999)"
node/3600983736,40.4591912,-3.7263499,"(40.459191199999999, -3.7263499000000002)"
node/3600983737,40.4591959,-3.7247936,"(40.459195899999997, -3.7247935999999999)"
node/3600983738,40.4591978,-3.7222136,"(40.459197799999998, -3.7222135999999999)"
node/3600983740,40.4592268,-3.7250098,"(40.459226800000003, -3.7250098)"
node/3600983741,40.4592641,-3.7219367,"(40.459264099999999, -3.7219367000000001)"
node/3600983742,40.4593025,-3.7252016,"(40.4593025, -3.7252016000000001)"
node/3600983743,40.459403,-3.7262819,"(40.459403000000002, -3.7262819)"
node/3600983744,40.4594739,-3.7251874,"(40.459473899999999, -3.7251873999999998)"
node/3600983745,40.459481,-3.7203286,"(40.459480999999997, -3.7203286000000002)"
node/3600983746,40.4594971,-3.720033,"(40.4594971, -3.7200329999999999)"
node/3600983747,40.4595141,-3.7214348,"(40.4595141, -3.7214347999999999)"
node/3600983748,40.4595318,-3.72119,"(40.459531800000001, -3.72119)"
node/3600983749,40.4595975,-3.7250138,"(40.459597500000001, -3.7250138000000002)"
node/3600983750,40.4596019,-3.7195,"(40.459601900000003, -3.7195)"
node/3600983751,40.4596149,-3.7261543,"(40.459614899999998, -3.7261543000000001)"
node/3600983753,40.4598232,-3.7260146,"(40.459823200000002, -3.7260146000000001)"
node/3600983754,40.4599936,-3.7258619,"(40.459993599999997, -3.7258618999999999)"
node/3600983755,40.4601123,-3.7234841,"(40.460112299999999, -3.7234840999999999)"
node/3600983756,40.4601565,-3.7256135,"(40.460156499999997, -3.7256135000000001)"
node/3600983757,40.4602463,-3.725349,"(40.460246300000001, -3.725349)"
node/3600983758,40.4603353,-3.7250769,"(40.460335299999997, -3.7250768999999999)"
node/3600983759,40.4604915,-3.7245489,"(40.460491500000003, -3.7245488999999998)"
node/3600983760,40.4605099,-3.7237017,"(40.460509899999998, -3.7237016999999999)"
node/3600983761,40.4605662,-3.7242621,"(40.460566200000002, -3.7242620999999998)"
node/3600983762,40.4605729,-3.7240444,"(40.460572900000003, -3.7240443999999999)"
node/3601013262,40.4426107,-3.7267171,"(40.442610700000003, -3.7267171000000001)"
node/3601013264,40.4430029,-3.7267802,"(40.443002900000003, -3.7267801999999999)"
node/3601013265,40.4436266,-3.7273965,"(40.443626600000002, -3.7273964999999998)"
node/3601013266,40.4436867,-3.727656,"(40.443686700000001, -3.7276560000000001)"
node/3601013267,40.4437053,-3.7274529,"(40.443705299999998, -3.7274528999999998)"
node/3601013270,40.4449896,-3.7271196,"(40.4449896, -3.7271196)"
node/3601013271,40.4453004,-3.7272001,"(40.445300400000001, -3.7272001000000001)"
node/3601013272,40.4454665,-3.72729,"(40.445466500000002, -3.72729)"
node/3601013273,40.4455597,-3.727626,"(40.445559699999997, -3.7276259999999999)"
node/3601013274,40.4455917,-3.7274183,"(40.445591700000001, -3.7274183000000001)"
node/3601013275,40.4456086,-3.7272526,"(40.4456086, -3.7272525999999999)"
node/3601013276,40.4457631,-3.7273705,"(40.445763100000001, -3.7273705000000001)"
node/3601013277,40.4460705,-3.7273405,"(40.446070499999998, -3.7273404999999999)"
node/3601013278,40.4462475,-3.7274636,"(40.446247499999998, -3.7274636000000001)"
node/3601013279,40.4464586,-3.7273954,"(40.4464586, -3.7273953999999998)"
node/3601013280,40.4466114,-3.7275293,"(40.446611400000002, -3.7275293)"
node/3601013281,40.4468008,-3.7274674,"(40.446800799999998, -3.7274674000000001)"
node/3601013282,40.4469699,-3.7275975,"(40.446969899999999, -3.7275974999999999)"
node/3601013283,40.4471233,-3.7279066,"(40.447123300000001, -3.7279065999999998)"
node/3601013284,40.447139,-3.7277142,"(40.447139, -3.7277141999999999)"
node/3601013285,40.4471519,-3.7275315,"(40.447151900000001, -3.7275315)"
node/3601013286,40.4473314,-3.7276658,"(40.447331400000003, -3.7276658)"
node/3601013287,40.4474769,-3.7275968,"(40.447476899999998, -3.7275968000000002)"
node/3601013288,40.447882,-3.7274419,"(40.447882, -3.7274419000000001)"
node/3601013289,40.4478867,-3.7275903,"(40.447886699999998, -3.7275903000000001)"
node/3601013290,40.4479939,-3.7275668,"(40.4479939, -3.7275668)"
node/3601013291,40.4480268,-3.7272998,"(40.448026800000001, -3.7272997999999999)"
node/3601013292,40.4480569,-3.7274197,"(40.448056899999997, -3.7274197)"
node/3601014393,40.4481176,-3.7277074,"(40.448117600000003, -3.7277073999999999)"
node/3601014394,40.4481341,-3.7273665,"(40.448134099999997, -3.7273665)"
node/3601014395,40.4482564,-3.7275482,"(40.448256399999998, -3.7275482000000002)"
node/3601014396,40.4483714,-3.7280067,"(40.448371399999999, -3.7280066999999999)"
node/3601014397,40.4483964,-3.7273626,"(40.4483964, -3.7273626000000002)"
node/3601014398,40.4502105,-3.7289973,"(40.450210499999997, -3.7289973000000001)"
node/3601014399,40.4502515,-3.7286193,"(40.4502515, -3.7286193000000001)"
node/3601014400,40.4502925,-3.7282413,"(40.450292500000003, -3.7282413000000001)"
node/3601014401,40.4503336,-3.7278633,"(40.4503336, -3.7278633000000001)"
node/3601014402,40.4505207,-3.729045,"(40.450520699999998, -3.7290450000000002)"
node/3601014403,40.4505614,-3.7286691,"(40.450561399999998, -3.7286690999999998)"
node/3601014404,40.4506021,-3.7282932,"(40.450602099999998, -3.7282932)"
node/3601014405,40.4506429,-3.7279172,"(40.450642899999998, -3.7279171999999998)"
node/3601014406,40.4509187,-3.7290312,"(40.450918700000003, -3.7290312000000001)"
node/3601014407,40.4509403,-3.7288189,"(40.450940299999999, -3.7288188999999998)"
node/3601014408,40.4509619,-3.7286067,"(40.450961900000003, -3.7286066999999998)"
node/3601014409,40.4509835,-3.7283944,"(40.4509835, -3.7283944)"
node/3601014410,40.451005,-3.7281822,"(40.451005000000002, -3.7281822)"
node/3601014411,40.4510266,-3.7279699,"(40.451026599999999, -3.7279699000000002)"
node/3601014412,40.4510868,-3.7290575,"(40.451086799999999, -3.7290575000000001)"
node/3601014413,40.4511102,-3.728847,"(40.451110200000002, -3.728847)"
node/3601014414,40.4511337,-3.7286365,"(40.4511337, -3.7286364999999999)"
node/3601014415,40.4511572,-3.728426,"(40.451157199999997, -3.7284259999999998)"
node/3601014416,40.4511807,-3.7282156,"(40.451180700000002, -3.7282156)"
node/3601014417,40.4512042,-3.7280051,"(40.451204199999999, -3.7280050999999998)"
node/3601014418,40.451296,-3.7289619,"(40.451295999999999, -3.7289618999999998)"
node/3601014419,40.4513838,-3.7281196,"(40.451383800000002, -3.7281195999999999)"
