DISTRITO,BARRIO,MODELO,X_ETRS89,Y_ETRS89,LONGITUD,LATITUD,id_OSM,lat_OSM,lon_OSM,coord_OSM,name_OSM,score_OSM,coord
CENTRO,PALACIO,MU-16,439665.5847,4473709.443,-3.7111129999999997,40.4118188,1634750484,40.4117684,-3.7114761,"(40.4117684, -3.7114761000000001)",,31.25708555419046,"(40.411818799999999, -3.7111129999999997)"
CENTRO,PALACIO,MU-16,439111.5982,4473742.878,-3.7176449999999996,40.4120797,3631635593,40.412182,-3.717864,"(40.412182000000001, -3.7178640000000001)",,21.758822688964738,"(40.4120797, -3.7176449999999996)"
LATINA,PUERTA DEL ANGEL,MU-15A,438371.6029,4473818.545,-3.7263735000000002,40.412706799999995,4265345023,40.4128267,-3.7263839,"(40.412826699999997, -3.7263839000000001)",,13.365079660140516,"(40.412706799999995, -3.7263735000000002)"
LATINA,PUERTA DEL ANGEL,MU-15A,438348.6031,4473835.545,-3.7266462,40.412858299999996,4265345023,40.4128267,-3.7263839,"(40.412826699999997, -3.7263839000000001)",,22.489717076479565,"(40.412858299999996, -3.7266461999999998)"
CENTRO,PALACIO,MU-16,439361.3872,4473907.386,-3.7147167999999997,40.4135799,5139675915,40.4136439,-3.7145025,"(40.413643899999997, -3.7145025)",,19.494350552720526,"(40.413579900000002, -3.7147167999999997)"
CENTRO,PALACIO,MU-17,439372.7771,4473907.386,-3.7145826,40.4135808,5139675915,40.4136439,-3.7145025,"(40.413643899999997, -3.7145025)",,9.76070430494816,"(40.413580799999998, -3.7145826)"
CENTRO,PALACIO,MU-17,439358.9572,4473919.086,-3.7147466000000002,40.4136852,5139675915,40.4136439,-3.7145025,"(40.413643899999997, -3.7145025)",,21.176062898977037,"(40.413685200000003, -3.7147466000000002)"
CENTRO,PALACIO,,439365.9602,4473920.435,-3.7146642,40.4136977,5139675915,40.4136439,-3.7145025,"(40.413643899999997, -3.7145025)",,14.944075993712985,"(40.4136977, -3.7146642000000001)"
CENTRO,PALACIO,,439365.9602,4473920.435,-3.7146642,40.4136977,5139675915,40.4136439,-3.7145025,"(40.413643899999997, -3.7145025)",,14.944075993712985,"(40.4136977, -3.7146642000000001)"
CENTRO,PALACIO,,439365.9602,4473920.435,-3.7146642,40.4136977,5139675915,40.4136439,-3.7145025,"(40.413643899999997, -3.7145025)",,14.944075993712985,"(40.4136977, -3.7146642000000001)"
CENTRO,PALACIO,,439365.9602,4473920.435,-3.7146642,40.4136977,5139675915,40.4136439,-3.7145025,"(40.413643899999997, -3.7145025)",,14.944075993712985,"(40.4136977, -3.7146642000000001)"
CENTRO,PALACIO,,439365.9602,4473920.435,-3.7146642,40.4136977,5139675915,40.4136439,-3.7145025,"(40.413643899999997, -3.7145025)",,14.944075993712985,"(40.4136977, -3.7146642000000001)"
CENTRO,PALACIO,,439365.9602,4473920.435,-3.7146642,40.4136977,5139675915,40.4136439,-3.7145025,"(40.413643899999997, -3.7145025)",,14.944075993712985,"(40.4136977, -3.7146642000000001)"
CENTRO,PALACIO,MU-16,439373.6471,4473921.206,-3.7145736000000005,40.4137053,5139675915,40.4136439,-3.7145025,"(40.413643899999997, -3.7145025)",,9.104594590460087,"(40.413705299999997, -3.7145736000000005)"
CENTRO,PALACIO,MU-17,439367.6672,4473921.576,-3.7146442000000004,40.4137082,5139675915,40.4136439,-3.7145025,"(40.413643899999997, -3.7145025)",,13.969558136529152,"(40.413708200000002, -3.7146442000000004)"
CENTRO,PALACIO,BA-107,439358.5875,4474014.447,-3.71476,40.4145442,4437878827,40.4144485,-3.7144955,"(40.414448499999999, -3.7144955)",,24.799665303523547,"(40.414544200000002, -3.7147600000000001)"
CENTRO,PALACIO,BA-107,439391.5873,4474015.446,-3.7143712,40.41455560000001,4437878827,40.4144485,-3.7144955,"(40.414448499999999, -3.7144955)",,15.89676359391774,"(40.414555600000007, -3.7143712)"
CENTRO,PALACIO,BA-107,439349.5876,4474024.447,-3.714867,40.4146336,4437878827,40.4144485,-3.7144955,"(40.414448499999999, -3.7144955)",,37.598149738266805,"(40.414633600000002, -3.7148669999999999)"
CENTRO,PALACIO,BA-107,439370.5875,4474027.447,-3.7146197999999995,40.4146622,4437878827,40.4144485,-3.7144955,"(40.414448499999999, -3.7144955)",,25.99559652783103,"(40.414662200000002, -3.7146197999999995)"
CENTRO,PALACIO,BA-107,439372.5875,4474039.447,-3.7145974,40.414770399999995,4437878827,40.4144485,-3.7144955,"(40.414448499999999, -3.7144955)",,36.82897209436425,"(40.414770399999995, -3.7145974000000002)"
CENTRO,PALACIO,BA-107,439351.5877,4474046.447,-3.7148456,40.414831899999996,4437878843,40.4145113,-3.7145703,"(40.414511300000001, -3.7145703000000001)",,42.60400460247162,"(40.414831899999996, -3.7148455999999999)"
RETIRO,NIÑO JESÚS,MU-16,442890.8716,4474107.203,-3.6731373999999994,40.4156296,1890102262,40.4158698,-3.6730999,"(40.415869800000003, -3.6730999)",,26.904617241652858,"(40.415629600000003, -3.6731373999999994)"
RETIRO,NIÑO JESÚS,MU-16,442866.0008,4474108.724,-3.6734306000000005,40.4156416,1890102262,40.4158698,-3.6730999,"(40.415869800000003, -3.6730999)",,37.79554232985937,"(40.415641600000001, -3.6734306000000005)"
RETIRO,NIÑO JESÚS,MU-16,442889.0196,4474116.463,-3.6731599999999998,40.415712899999995,1890102262,40.4158698,-3.6730999,"(40.415869800000003, -3.6730999)",,18.178392086391206,"(40.415712899999995, -3.6731599999999998)"
RETIRO,NIÑO JESÚS,MU-16,442868.4149,4474116.678,-3.6734029,40.4157135,1890102262,40.4158698,-3.6730999,"(40.415869800000003, -3.6730999)",,30.99372568604641,"(40.415713500000003, -3.6734029000000001)"
RETIRO,NIÑO JESÚS,,442871.9263,4474121.279,-3.6733617999999995,40.415755100000005,1890102262,40.4158698,-3.6730999,"(40.415869800000003, -3.6730999)",,25.58601882197368,"(40.415755100000005, -3.6733617999999995)"
RETIRO,NIÑO JESÚS,MU-16,442880.2883,4474122.417,-3.6732633999999997,40.415766,1890102262,40.4158698,-3.6730999,"(40.415869800000003, -3.6730999)",,18.027669857153324,"(40.415765999999998, -3.6732633999999997)"
RETIRO,NIÑO JESÚS,MU-16,442868.5765,4474124.501,-3.6734016000000005,40.4157839,1890102262,40.4158698,-3.6730999,"(40.415869800000003, -3.6730999)",,27.276945501465082,"(40.415783900000001, -3.6734016000000005)"
RETIRO,NIÑO JESÚS,MU-16,442879.5764,4474124.501,-3.6732720000000003,40.4157847,1890102262,40.4158698,-3.6730999,"(40.415869800000003, -3.6730999)",,17.377959464457916,"(40.415784700000003, -3.6732720000000003)"
RETIRO,NIÑO JESÚS,MU-16,442888.6999,4474129.049,-3.6731648999999997,40.4158263,1890102262,40.4158698,-3.6730999,"(40.415869800000003, -3.6730999)",,7.328574101618906,"(40.415826299999999, -3.6731648999999997)"
RETIRO,NIÑO JESÚS,MU-16,442878.6457,4474129.181,-3.6732834000000003,40.4158268,1890102262,40.4158698,-3.6730999,"(40.415869800000003, -3.6730999)",,16.2587183507932,"(40.415826799999998, -3.6732834000000003)"
RETIRO,NIÑO JESÚS,MU-16,442870.3114,4474129.71,-3.6733817,40.415831,1890102262,40.4158698,-3.6730999,"(40.415869800000003, -3.6730999)",,24.25078133526699,"(40.415830999999997, -3.6733817000000002)"
RETIRO,NIÑO JESÚS,MU-16,442821.5768,4474148.502,-3.6739577000000003,40.415996899999996,1890102291,40.4159147,-3.6734272,"(40.415914700000002, -3.6734271999999999)",,45.84523056442055,"(40.415996899999996, -3.6739577000000003)"
RETIRO,NIÑO JESÚS,MU-16,442867.5765,4474150.501,-3.6734157,40.4160181,1890102262,40.4158698,-3.6730999,"(40.415869800000003, -3.6730999)",,31.420730112153635,"(40.416018100000002, -3.6734157000000001)"
RETIRO,NIÑO JESÚS,MU-16,442913.5763,4474164.501,-3.6728747999999998,40.4161473,1890102262,40.4158698,-3.6730999,"(40.415869800000003, -3.6730999)",,36.27713329447772,"(40.416147299999999, -3.6728747999999998)"
RETIRO,IBIZA,MU-16,442847.5767,4474165.502,-3.6736527999999997,40.4161518,1890102291,40.4159147,-3.6734272,"(40.415914700000002, -3.6734271999999999)",,32.56453948551895,"(40.416151800000002, -3.6736527999999997)"
RETIRO,NIÑO JESÚS,MU-16,442934.5762,4474168.5,-3.6726277,40.416184799999996,1890102268,40.415927,-3.6730892,"(40.415927000000003, -3.6730892000000002)",,48.47206184304787,"(40.416184799999996, -3.6726277000000001)"
RETIRO,NIÑO JESÚS,MU-16,442973.576,4474174.5,-3.6721686,40.4162415,1891204162,40.416254,-3.6719525,"(40.416254000000002, -3.6719525000000002)",,18.352650473114227,"(40.416241499999998, -3.6721686)"
RETIRO,NIÑO JESÚS,MU-16,443001.5759,4474179.5,-3.671839,40.4162885,1891204162,40.416254,-3.6719525,"(40.416254000000002, -3.6719525000000002)",,10.349170166790831,"(40.4162885, -3.6718389999999999)"
RETIRO,IBIZA,MU-15B,443003.576,4474223.5,-3.6718193999999995,40.416685,1891204162,40.416254,-3.6719525,"(40.416254000000002, -3.6719525000000002)",,49.245727484757204,"(40.416685000000001, -3.6718193999999995)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447933.2498,4474819.767,-3.6137652,40.422379600000006,2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,43.915610109332675,"(40.422379600000006, -3.6137652)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447927.9183,4474822.377,-3.6138282999999998,40.4224028,2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,38.029873013702705,"(40.4224028, -3.6138282999999998)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447884.5378,4474824.406,-3.6143398,40.4224184,2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,22.54306754171129,"(40.422418399999998, -3.6143398000000002)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447885.6204,4474825.349,-3.6143271,40.4224269,2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,21.182720587654835,"(40.422426899999998, -3.6143271000000001)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447878.5378,4474826.407,-3.6144107000000005,40.422436,2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,24.741816733459405,"(40.422435999999998, -3.6144107000000005)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447878.6924,4474827.488,-3.6144089999999998,40.422445700000004,2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,23.89192211778811,"(40.422445700000004, -3.6144089999999998)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447936.285,4474827.102,-3.6137300000000003,40.4224458,2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,43.17934702651578,"(40.422445799999998, -3.6137300000000003)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447872.5378,4474828.407,-3.6144816,40.422453600000004,2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,28.2111993731653,"(40.422453600000004, -3.6144816)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447892.769,4474830.41,-3.6142432999999996,40.4224729,2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,13.692259674954983,"(40.422472900000002, -3.6142432999999996)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447871.1966,4474830.655,-3.6144976000000004,40.4224738,2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,28.242532996519813,"(40.422473799999999, -3.6144976000000004)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447937.7296,4474831.32,-3.6137134,40.422483899999996,2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,43.11631347365752,"(40.422483899999996, -3.6137134)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447867.3158,4474834.284,-3.6145436,40.4225062,2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,30.42635005992216,"(40.422506200000001, -3.6145436000000002)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447933.6546,4474836.144,-3.6137619,40.4225271,2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,37.99128171816953,"(40.422527100000003, -3.6137619000000001)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447895.3505,4474836.729,-3.6142133999999997,40.42253,2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,6.958645371912442,"(40.422530000000002, -3.6142133999999997)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447867.5379,4474841.407,-3.6145416,40.4225704,2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,28.821942355797656,"(40.422570399999998, -3.6145415999999999)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447870.9244,4474842.245,-3.6145017999999998,40.422578200000004,2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,25.39800848201563,"(40.422578200000004, -3.6145017999999998)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447899.8699,4474848.264,-3.614161,40.4226342,2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,5.858327291468532,"(40.422634199999997, -3.6141610000000002)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447873.5349,4474848.606,-3.6144716,40.4226357,2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,23.306866615927746,"(40.422635700000001, -3.6144715999999999)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447870.538,4474850.407,-3.6145068999999994,40.4226517,2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,26.624737582992328,"(40.422651700000003, -3.6145068999999994)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447896.4197,4474852.981,-3.6142021,40.4226765,2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,9.398652902336847,"(40.422676500000001, -3.6142021)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447875.7725,4474854.113,-3.6144456,40.4226854,2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,23.064848556231272,"(40.422685399999999, -3.6144455999999998)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447890.6331,4474855.319,-3.6142705000000004,40.4226972,2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,13.044696057372596,"(40.422697200000002, -3.6142705000000004)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447884.148,4474858.236,-3.6143472,40.422723100000006,2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,19.051425227884796,"(40.422723100000006, -3.6143472000000001)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447874.5381,4474858.407,-3.6144605000000003,40.422724,2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,26.328241421884545,"(40.422724000000002, -3.6144605000000003)"
MONCLOA-ARAVACA,ARGUELLES,MU-15E,439563.5891,4474935.447,-3.7124314,40.4228559,4125449736,40.4232713,-3.7122425,"(40.423271300000003, -3.7122424999999999)",,48.89366542200151,"(40.422855900000002, -3.7124313999999998)"
MONCLOA-ARAVACA,ARGUELLES,MU-15E,439563.5891,4474942.447,-3.7124321000000005,40.4229189,4125449736,40.4232713,-3.7122425,"(40.423271300000003, -3.7122424999999999)",,42.35650787893806,"(40.422918899999999, -3.7124321000000005)"
MONCLOA-ARAVACA,ARGUELLES,MU-15E,439599.5889,4474959.447,-3.7120094,40.4230747,4125449736,40.4232713,-3.7122425,"(40.423271300000003, -3.7122424999999999)",,29.457385265167847,"(40.423074700000001, -3.7120093999999999)"
MONCLOA-ARAVACA,ARGUELLES,MU-15E,439592.589,4474965.447,-3.7120925000000002,40.4231282,4125449736,40.4232713,-3.7122425,"(40.423271300000003, -3.7122424999999999)",,20.362996943237796,"(40.423128200000001, -3.7120925000000002)"
MONCLOA-ARAVACA,ARGUELLES,MU-15E,439614.5889,4474972.447,-3.7118337999999995,40.423192900000004,4125449736,40.4232713,-3.7122425,"(40.423271300000003, -3.7122424999999999)",,35.687941093239886,"(40.423192900000004, -3.7118337999999995)"
MONCLOA-ARAVACA,ARGUELLES,MU-15E,439589.5891,4474978.447,-3.7121291,40.4232451,4125449736,40.4232713,-3.7122425,"(40.423271300000003, -3.7122424999999999)",,10.034474711325043,"(40.423245100000003, -3.7121290999999998)"
MONCLOA-ARAVACA,ARGUELLES,MU-15E,439626.5888,4474980.446,-3.7116931000000006,40.4232658,4125449736,40.4232713,-3.7122425,"(40.423271300000003, -3.7122424999999999)",,46.52379211156321,"(40.423265800000003, -3.7116931000000006)"
MONCLOA-ARAVACA,ARGUELLES,MU-15E,439599.589,4474985.447,-3.7120119,40.423308899999995,4125449736,40.4232713,-3.7122425,"(40.423271300000003, -3.7122424999999999)",,19.96861377693064,"(40.423308899999995, -3.7120118999999998)"
MONCLOA-ARAVACA,ARGUELLES,MU-15E,439632.5888,4474990.446,-3.7116233,40.423356299999995,4125449745,40.4232951,-3.7121999,"(40.423295099999997, -3.7121998999999999)",,49.29510185778535,"(40.423356299999995, -3.7116232999999998)"
MONCLOA-ARAVACA,ARGUELLES,MU-15E,439610.589,4474993.447,-3.7118830000000003,40.423381799999994,4125449736,40.4232713,-3.7122425,"(40.423271300000003, -3.7122424999999999)",,32.82776059113855,"(40.423381799999994, -3.7118830000000003)"
MONCLOA-ARAVACA,ARGUELLES,MU-15E,439524.5895,4474997.447,-3.7128970000000003,40.4234116,4125449774,40.4234229,-3.7123905,"(40.423422899999998, -3.7123905000000001)",,42.90558325035585,"(40.423411600000001, -3.7128970000000003)"
MONCLOA-ARAVACA,ARGUELLES,MU-15E,439623.5889,4474999.446,-3.7117303,40.4234368,4125449736,40.4232713,-3.7122425,"(40.423271300000003, -3.7122424999999999)",,47.11471519542424,"(40.423436799999998, -3.7117303000000001)"
MONCLOA-ARAVACA,ARGUELLES,MU-15E,439565.5893,4475010.447,-3.712415,40.423531700000005,4125449736,40.4232713,-3.7122425,"(40.423271300000003, -3.7122424999999999)",,32.437859157727736,"(40.423531700000005, -3.712415)"
MONCLOA-ARAVACA,ARGUELLES,MU-15E,439578.5893,4475020.447,-3.7122627,40.4236227,4125449736,40.4232713,-3.7122425,"(40.423271300000003, -3.7122424999999999)",,39.122312986387726,"(40.423622700000003, -3.7122627000000001)"
MONCLOA-ARAVACA,ARGUELLES,MU-15E,439551.5894,4475021.447,-3.7125811,40.4236297,4125449736,40.4232713,-3.7122425,"(40.423271300000003, -3.7122424999999999)",,49.1028836873512,"(40.423629699999999, -3.7125811)"
