CODIGO,ZV-VP,DISTRITO,DIRECCION,COMP-DIR,X_ETRS89,Y_ETRS89,SISTEMA DE COORDENADAS,ESTADO,OBSERVACIONES,FECHA,LONGITUD,LATITUD,id_OSM,lat_OSM,lon_OSM,coord_OSM,name_OSM,score_OSM,coord
FB_900015,ZV,LATINA,MADRID RIO,Z.09. - SALON DE PINOS - PUENTE DE SEGOVIA,438633.9,4472963.8,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.7231997,40.4050263,1284090035,40.405036,-3.7230677,"(40.405036000000003, -3.7230677000000001)",,11.231904917155262,"('40.4050263', '-3.7231997')"
FUE_02-03_0000000042,VP,RETIRO,CAVANILLES Nº 46 PASAJE,CAVANILLES CV CALLE ABTAO,442748.431,4472936.672,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6747108,40.405075,2500990740,40.4050934,-3.6746206,"(40.405093399999998, -3.6746205999999999)",,7.909013620808647,"('40.405075', '-3.6747108')"
FUE_05-19_0000000092,ZV,VICÁLVARO,PARQUE DE LA CATALANA,,449872.6298,4473147.101,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.5907731,40.4074302,3776287075,40.4073802,-3.5907803,"(40.407380199999999, -3.5907803)",,5.594644716151012,"('40.4074302', '-3.5907731')"
FUE_02-03_0000000013,ZV,RETIRO,JARDINES CONDE CARTAGENA - ABTAO,C/ CONDE DE CARTAGENA 16,442783.5549,4473222.373,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6743227,40.4076512,2494897762,40.4076385,-3.674152,"(40.407638499999997, -3.6741519999999999)",,14.526014908318999,"('40.4076512', '-3.6743227')"
FUE_03-10_0000000039,ZV,LATINA,Z.A. PARQUE CARAMUEL,CALLE CARAMUEL Nº 58,438101.7953,4473275.841,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.7295004,40.4077979,1464142398,40.4078603,-3.7295561,"(40.407860300000003, -3.7295560999999999)",,8.39194644494688,"('40.4077979', '-3.7295004')"
FB_000019,ZV,RETIRO,JARDINES DEL BUEN RETIRO,A. 5 · ENCINAR,442420.89,4473318.61,ETRS89 / UTM  Zona 30N,FUERA DE SERVICIO,DEFICIENCIA ESTRUCTURAL,3-nov.-17,-3.6786052,40.4084932,2495409183,40.408512,-3.6787212,"(40.408512000000002, -3.6787212)",,10.04438329974004,"('40.4084932', '-3.6786052')"
FUE_05-14_0000000090,ZV,MORATALAZ,PARQUE  MARTALA CALLE MOLINA DE SEGURA,,445778.0333,4473303.398,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6390404,40.4085816,3005075470,40.4086259,-3.6390841,"(40.408625899999997, -3.6390840999999998)",,6.162490317222092,"('40.4085816', '-3.6390404')"
FB_000018,ZV,RETIRO,JARDINES DEL BUEN RETIRO,A. 17 · ÁREA CANINA,442256.56,4473420.36,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.680551,40.4093984,4331358252,40.4093851,-3.6804806,"(40.409385100000002, -3.6804806000000001)",,6.143039678275963,"('40.4093984', '-3.680551')"
FUE_01-01_0000000012,ZV,CENTRO,PARQUE DE LA CORNISA,PARQUE DE LA CORNISA,439304.7466,4473492.437,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.7153448,40.4098378,2494901875,40.4098572,-3.7152829,"(40.409857199999998, -3.7152829000000001)",,5.669066049469993,"('40.4098378', '-3.7153448')"
FUE_05-14_0000000094,ZV,MORATALAZ,CALLE DE LITUANIA,,443924.5914,4473459.024,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6608967,40.4098607,4127645075,40.4098195,-3.6609597,"(40.409819499999998, -3.6609596999999998)",,7.03329207994633,"('40.4098607', '-3.6608967')"
FUE_05-14_0000000067,ZV,MORATALAZ,PARQUE NORTE ENTRE CALLE FLORENCIO CANO Y CALLE FOBOS JUNTO A ZONA INFANTIL,,446274.1523,4473488.611,ETRS89 / UTM  Zona 30N,FUERA DE SERVICIO,VANDALISMO REITERADO,3-nov.-17,-3.6332092,40.4102822,3014927905,40.4102173,-3.6332127,"(40.410217299999999, -3.6332127000000001)",,7.224667238275581,"('40.4102822', '-3.6332092')"
FB_000016,ZV,RETIRO,JARDINES DEL BUEN RETIRO,A. 4 · LA ROSALEDA Y ENTORNO,442221.31,4473614.46,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6809841,40.4111445,3497669672,40.4111962,-3.6810031,"(40.411196199999999, -3.6810030999999999)",,5.971284953110143,"('40.4111445', '-3.6809841')"
FUE_05-14_0000000073,ZV,MORATALAZ,PARQUE CALLE JOSÉ BERGAMIN JUNTO A CUÑA DE ODONELL,,445730.3257,4473621.754,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6396297,40.4114464,1436712952,40.4114121,-3.639535,"(40.4114121, -3.639535)",,8.88118035122487,"('40.4114464', '-3.6396297')"
FUE_01-01_0000000009,ZV,CENTRO,PLAZA DE LOS CARROS,PLAZA DE LOS CARROS,439636.4322,4473693.572,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.711455,40.4116737,988701242,40.4115794,-3.7113306,"(40.411579400000001, -3.7113306000000001)",,14.866161709141899,"('40.4116737', '-3.711455')"
FB_000017,ZV,MONCLOA-ARAVACA,CASA DE CAMPO ZONA FORESTAL,"FUENTE DE LA TORRETA DE INCENDIOS Nº2, CARRETERA",434282.2676,4473774.033,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.7745631,40.4119931,3179585474,40.4119376,-3.7745309,"(40.411937600000002, -3.7745308999999998)",,6.748548760347499,"('40.4119931', '-3.7745631')"
FUE_05-14_0000000084,ZV,MORATALAZ,C/FUENTE CARRANTONA ENTRE LA CALLE CIUDAD ENCANTADA Y ACCESO A O´DONELL. ANILLO CICLISTA.,,446712.5462,4473677.688,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6280584,40.4120138,1048614525,40.4120609,-3.6281796,"(40.4120609, -3.6281796000000002)",,11.523794789530042,"('40.4120138', '-3.6280584')"
FB_000071,ZV,MORATALAZ,CUÑA VERDE DE O'DONELL Y FUENTE CARRANTONA, ,446184.6355,4473754.611,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6342866,40.4126728,3051156414,40.4126871,-3.6342143,"(40.412687099999999, -3.6342143)",,6.326091096688111,"('40.4126728', '-3.6342866')"
FUE_01-01_0000000017,ZV,CENTRO,PASEO DEL PRADO,PASEO DEL PRADO,441186.3865,4473797.868,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6931979,40.4127243,3657652927,40.4127548,-3.6932535,"(40.412754800000002, -3.6932535)",,5.803385480480372,"('40.4127243', '-3.6931979')"
FB_000018,ZV,MONCLOA-ARAVACA,CASA DE CAMPO ZONA FORESTAL,FUENTE DE LA GLORIETA DE LOS CAÑOS,435488.4424,4473918.96,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.7603628,40.413393,1052390666,40.4134234,-3.7605708,"(40.413423399999999, -3.7605708)",,17.93632095914417,"('40.413393', '-3.7603628')"
FB_000020,ZV,RETIRO,JARDINES DEL BUEN RETIRO,A. 15 · CAMPO GRANDE,442187.9,4473865.75,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6814007,40.413406,2527420077,40.4133699,-3.6814686,"(40.413369899999999, -3.6814686000000001)",,7.013351612970923,"('40.413406', '-3.6814007')"
FB_000069,ZV,MORATALAZ,CUÑA VERDE DE O'DONELL Y FUENTE CARRANTONA, ,445686.2691,4473862.075,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6401694,40.4136085,4199356210,40.4136093,-3.6401034,"(40.413609299999997, -3.6401034000000001)",,5.589979588731291,"('40.4136085', '-3.6401694')"
FB_000011,ZV,RETIRO,JARDINES DEL BUEN RETIRO,A. 8 · BOSQUE DEL RECUERDO Y ENTORNO,441607.814,4473929.64,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6882433,40.413941,3117313482,40.4139852,-3.6883626,"(40.413985199999999, -3.6883626)",,11.23562173928227,"('40.413941', '-3.6882433')"
FUE_03-10_0000000040,ZV,LATINA,PZA. STA. CRISTINA - S. CRISPÍN,PLAZA SANTA CRISTINA Nº1,438297.8271,4473984.063,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.727259,40.4141924,1474140979,40.4142047,-3.7271868,"(40.414204699999999, -3.7271868000000001)",,6.265457289471864,"('40.4141924', '-3.727259')"
FUE_01-01_0000000021,ZV,CENTRO,PARQUE DE ATENAS,PARQUE DE ATENAS,438867.16,4474075.74,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.7205578,40.4150604,4331337787,40.4147711,-3.7201578,"(40.414771100000003, -3.7201578)",,46.72083532243862,"('40.4150604', '-3.7205578')"
FB_000023,ZV,RETIRO,JARDINES DEL BUEN RETIRO,A. 14 · ESTANQUE,441965.89,4474101.4,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6840387,40.4155134,1591488129,40.4155784,-3.684145,"(40.415578400000001, -3.684145)",,11.545650864218869,"('40.4155134', '-3.6840387')"
FUE_01-01_0000000044,VP,CENTRO,"CIUDAD RODRIGO, JUNTO ACCESO PZA. MAYOR",CV TRAVESÍA DE BRINGAS,439879.02,4474144.04,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.7086386,40.4157493,5025000037,40.4157764,-3.7086889,"(40.415776399999999, -3.7086888999999998)",,5.218188697218733,"('40.4157493', '-3.7086386')"
FUE_05-19_0000000067,ZV,VICÁLVARO,CUÑA VERDE ZONA C CERCA DEL PARQUING,,448035.2759,4474131.755,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6125064,40.416188,3011267671,40.4161782,-3.6124421,"(40.416178199999997, -3.6124421)",,5.553126912043037,"('40.416188', '-3.6125064')"
FUE_02-03_0000000041,VP,RETIRO,ALCALDE SAINZ DE BARANDA Nº 65 (EN EL BULEVAR),,443184.3429,4474203.072,ETRS89 / UTM  Zona 30N,FUERA DE SERVICIO,DEFICIENCIA ESTRUCTURAL,3-nov.-17,-3.6696871,40.4165133,2496787801,40.4165255,-3.669605,"(40.416525499999999, -3.6696049999999998)",,7.083600975033163,"('40.4165133', '-3.6696871')"
FB_000031,ZV,RETIRO,JARDINES DEL BUEN RETIRO,A. 2 · HERRERO PALACIOS,442432.11,4474225.04,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.678555,40.4166595,3395833336,40.4167336,-3.6784981,"(40.416733600000001, -3.6784981000000001)",,9.547010291863804,"('40.4166595', '-3.678555')"
FUE_02-03_0000000010,ZV,RETIRO,JARDINES Pº JOHN LENNON,C/MARQUÉS DE LOZOYA Nº 6,443511.2571,4474224.198,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6658358,40.4167259,3006321252,40.416696,-3.6656627,"(40.416696000000002, -3.6656626999999999)",,15.03098320728452,"('40.4167259', '-3.6658358')"
FUE_02-03_0000000044,VP,RETIRO,ALCALDE SAINZ DE BARANDA Nº 20 (Nº 18 EN EL BULEVAR),,442625.9453,4474250.381,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6762726,40.4169012,2496787803,40.4169324,-3.6761411,"(40.4169324, -3.6761411000000002)",,11.663852282415439,"('40.4169012', '-3.6762726')"
FB_000033,ZV,MONCLOA-ARAVACA,CASA DE CAMPO ZONA URBANA,FUENTE DE LOS NEVEROS (PASEO DE CASTAÑOS),437608.5701,4474326.113,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.7354159,40.4172224,1435775507,40.4172579,-3.7352657,"(40.417257900000003, -3.7352656999999998)",,13.31793647974846,"('40.4172224', '-3.7354159')"
FB_000026,ZV,RETIRO,JARDINES DEL BUEN RETIRO,A. 14 · ESTANQUE,442235.03,4474305.95,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6808852,40.4173748,3497610236,40.4172923,-3.680829,"(40.4172923, -3.6808290000000001)",,10.336871922030463,"('40.4173748', '-3.6808852')"
FB_000034,ZV,MONCLOA-ARAVACA,CASA DE CAMPO ZONA URBANA,FUENTE DEL TRIANGULO,437726.5995,4474366.658,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.7340287,40.4175965,1418447314,40.4176052,-3.7338908,"(40.417605199999997, -3.7338908000000002)",,11.717521696947292,"('40.4175965', '-3.7340287')"
FB_000031,ZV,MONCLOA-ARAVACA,CASA DE CAMPO ZONA URBANA,FUENTE Nº1 DEL BOSQUE DEL RUISEÑOR,437379.459,4474406.618,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.7381242,40.4179305,3150449393,40.4180163,-3.7380824,"(40.418016299999998, -3.7380824000000001)",,10.178505585358831,"('40.4179305', '-3.7381242')"
FB_000027,ZV,MONCLOA-ARAVACA,CASA DE CAMPO ZONA URBANA,FUENTE Nº5 DEL BOSQUE DEL RUISEÑOR,436981.6769,4474426.109,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.7428145,40.418076,3150449394,40.4181394,-3.742834,"(40.418139400000001, -3.7428340000000002)",,7.2424980860023105,"('40.418076', '-3.7428145')"
FB_000035,ZV,MONCLOA-ARAVACA,CASA DE CAMPO ZONA URBANA,FUENTE DEL CENTRO DE INFORMACION,438062.4403,4474429.841,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.7300766,40.4181907,4331338091,40.4185785,-3.7300601,"(40.418578500000002, -3.7300601000000002)",,43.156165827709195,"('40.4181907', '-3.7300766')"
FUE_02-03_0000000039,VP,RETIRO,IBIZA Nº 16 ( EN EL BULEVAR),,442610.5469,4474400.482,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6764677,40.4182523,1917865206,40.4182602,-3.6763924,"(40.418260199999999, -3.6763924000000001)",,6.436668141729847,"('40.4182523', '-3.6764677')"
FB_000004,ZV,RETIRO,JARDINES DEL BUEN RETIRO,A. 12 · EL POVAR,441846.65,4474411.3,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6854724,40.4182968,2496787804,40.4183443,-3.6855094,"(40.418344300000001, -3.6855093999999999)",,6.14242555338011,"('40.4182968', '-3.6854724')"
FUE_02-03_0000000043,VP,RETIRO,ALCALA Nº 50,,441316.5538,4474539.499,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6917323,40.4194144,2928885261,40.4194271,-3.6916391,"(40.4194271, -3.6916391000000002)",,8.017466423736128,"('40.4194144', '-3.6917323')"
FB_000042,ZV,MONCLOA-ARAVACA,CASA DE CAMPO ZONA URBANA,FUENTE DEL PLATANO GORDO (EN PASEO DE LA TORRECILLA),437762.0874,4474704.647,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.7336435,40.4206439,1052390709,40.4206483,-3.7335474,"(40.420648300000003, -3.7335474)",,8.15216974442331,"('40.4206439', '-3.7336435')"
FUE_04-20_0000000064,ZV,SAN BLAS,ARCOS DE JALON - SAN ROMAN DEL VALLE,"SAN ROMAN DEL VALLE, 6",447247.85,4474706.77,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.621835,40.4213185,3429023897,40.4213667,-3.6218804,"(40.4213667, -3.6218804000000002)",,6.59697576400249,"('40.4213185', '-3.621835')"
FUE_01-09_0000000001,ZV,MONCLOA-ARAVACA,PLAZA ESPAÑA,PLAZA ESPAÑA,439503.9271,4474906.253,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.7131319,40.4225885,3500567653,40.4225917,-3.7129495,"(40.422591699999998, -3.7129495000000001)",,15.4487522868287,"('40.4225885', '-3.7131319')"
FB_000066,ZV,SALAMANCA,QUINTA DE LA FUENTE DEL BERRO,A. 7 · PEÑASCALES,443752.2,4474947.14,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6630599,40.4232549,297682006,40.4232182,-3.6630123,"(40.423218200000001, -3.6630123000000001)",,5.736503225796787,"('40.4232549', '-3.6630599')"
FUE_02-04_0000000038,ZV,SALAMANCA,AVDA FELIPE II Nº 5,AVDA FELIPE II Nº 5,442709.5834,4475055.859,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6753595,40.4241632,4406606777,40.4242191,-3.6753988,"(40.424219100000002, -3.6753988)",,7.052024124368399,"('40.4241632', '-3.6753595')"
FUE_02-04_0000000025,ZV,SALAMANCA,PZA. DE DALI,,442884.628,4475062.161,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6732967,40.4242319,3463021602,40.4242798,-3.6732824,"(40.424279800000001, -3.6732824000000002)",,5.463594643670678,"('40.4242319', '-3.6732967')"
FUE_04-20_0000000019,ZV,SAN BLAS,Pº GINEBRA,"GINEBRA, 13",448647.5402,4475062.395,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6053652,40.4246098,1245970134,40.424851,-3.605743,"(40.424850999999997, -3.6057429999999999)",,41.749599658762826,"('40.4246098', '-3.6053652')"
FB_000045,ZV,MONCLOA-ARAVACA,CASA DE CAMPO ZONA URBANA,FUENTE DE LA GLORIETA DE LAS MORERAS,437770.815,4475163.962,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.7335856,40.4247822,1052390720,40.4248716,-3.7335291,"(40.424871600000003, -3.7335291000000002)",,11.034580614851425,"('40.4247822', '-3.7335856')"
FUE_01-01_0000000004,ZV,CENTRO,PLAZA VILLA DE PARIS,PLAZA VILLA DE PARIS,441281.789,4475192.9,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6922023,40.4252981,4237288297,40.4254296,-3.6922473,"(40.425429600000001, -3.6922473)",,15.11439367491372,"('40.4252981', '-3.6922023')"
FUE_04-20_0000000085,ZV,SAN BLAS,PARQUE DE SAN BLAS - EL PARAISO,"ARCENTALES, 2",446875.5343,4475199.49,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6262647,40.4257335,1325487155,40.4257093,-3.6263327,"(40.425709300000001, -3.6263326999999999)",,6.355717810068644,"('40.4257335', '-3.6262647')"
FUE_04-20_0000000095,ZV,SAN BLAS,PARQUE DE SAN BLAS - EL PARAISO,"AJOFRIN, 2",446936.1148,4475208.495,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6255514,40.4258185,2623339508,40.4255948,-3.6259996,"(40.425594799999999, -3.6259996000000001)",,45.37882081243005,"('40.4258185', '-3.6255514')"
FUE_04-15_0000000097,ZV,CIUDAD LINEAL,JOSE ARCONES GIL,"JOSE ARCONES GIL, 126",446320.2406,4475315.161,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6328202,40.4267399,3394190477,40.4268174,-3.6328736,"(40.426817399999997, -3.6328735999999999)",,9.733835123567797,"('40.4267399', '-3.6328202')"
FUE_02-04_0000000040,ZV,SALAMANCA,PARQUE RESIDENCIAL ISABEL II,CALLE RAMÓN AGUINAGA 2,443585.18,4475363.43,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6650656,40.4269937,4332345244,40.4267792,-3.6654199,"(40.426779199999999, -3.6654198999999998)",,38.32889118974218,"('40.4269937', '-3.6650656')"
FUE_01-01_0000000001,ZV,CENTRO,PLAZA COMENDADORAS,PLAZA COMENDADORAS,439892.4997,4475419.798,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.7086003,40.4272429,2861771473,40.4272963,-3.708589,"(40.427296300000002, -3.7085889999999999)",,6.016047723956632,"('40.4272429', '-3.7086003')"
FUE_03-09_0000000030,ZV,MONCLOA-ARAVACA,PARQUE DE LA BOMBILLA,JUNTOO A JUEGOS INFANTILES,438260.9317,4475477.582,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.7278388,40.427644,1916805095,40.427687,-3.7278674,"(40.427686999999999, -3.7278674000000001)",,5.360803550865374,"('40.427644', '-3.7278388')"
FB_000048,ZV,MONCLOA-ARAVACA,CASA DE CAMPO ZONA FORESTAL,FUENTE DE CUATRO GRIFOS DEL PASEO DE LOS PIÐONEROS,437554.7235,4475502.2,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.7361661,40.427813,3150808039,40.4276085,-3.7357245,"(40.427608499999998, -3.7357244999999999)",,43.76462426096214,"('40.427813', '-3.7361661')"
FB_000049,ZV,MONCLOA-ARAVACA,CASA DE CAMPO ZONA FORESTAL,FUENTE METALICA DEL PASEO DE LOS PIÑONEROS,437513.9287,4475552.651,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.7366519,40.4282645,1052390741,40.4282947,-3.7365898,"(40.428294700000002, -3.7365898)",,6.239237385402905,"('40.4282645', '-3.7366519')"
FUE_04-15_0000000088,ZV,CIUDAD LINEAL,AVDA. MARQUES DE CORBERA - SAN CLODOALDO,"HERMANOS GOMEZ, 50",444929.6116,4475508.917,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6492299,40.4283945,3497491528,40.4284446,-3.6491897,"(40.428444599999999, -3.6491897)",,6.529678316438791,"('40.4283945', '-3.6492299')"
FUE_01-07_0000000007,ZV,CHAMBERÍ,"PO CASTELLANA, DE LA Nº:19",PASEO DE LA CASTELLANA IV,441497.1641,4475576.983,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6896989,40.4287733,4330672719,40.4286719,-3.6893863,"(40.428671899999998, -3.6893862999999998)",,28.769714296893966,"('40.4287733', '-3.6896989')"
FUE_02-04_0000000039,ZV,SALAMANCA,PARQUE SANCHO DÁVILA,ENTRADA POR PLAZA AMÉRICA ESPAÑOLA,443883.2367,4475591.451,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6615722,40.429068,4332345246,40.4293424,-3.6619985,"(40.429342400000003, -3.6619985000000002)",,47.267559185796806,"('40.429068', '-3.6615722')"
FUE_02-04_0000000024,ZV,SALAMANCA,PARQUE DE MARIA EVA DUARTE DE PERON,,443271.7044,4475605.179,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6687825,40.4291502,1474140980,40.4290608,-3.6687341,"(40.429060800000002, -3.6687341)",,10.754912234300503,"('40.4291502', '-3.6687825')"
FB_000057,ZV,MONCLOA-ARAVACA,CASA DE CAMPO ZONA FORESTAL,FUENTE DE LA CARRETERA DE GARAVITAS (CURVA DE LA MUERTE),437410.3293,4475762.099,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.7378937,40.4301435,1052390702,40.4301741,-3.737845,"(40.430174100000002, -3.7378450000000001)",,5.346463266317426,"('40.4301435', '-3.7378937')"
FUE_04-15_0000000031,ZV,CIUDAD LINEAL,PAR VITAL AZA - CAROLINA CORONADO,"CAROLINA CORONADO, 26",445341.0006,4475751.13,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6444011,40.4306036,4330668671,40.4305461,-3.6445607,"(40.430546100000001, -3.6445607)",,14.949557873241687,"('40.4306036', '-3.6444011')"
FUE_02-04_0000000026,ZV,SALAMANCA,JARDIN DE LA VIRGEN DEL PILAR,C/GENERAL PARDIÑAS CV C/JUAN BRAVO,442498.1789,4475963.332,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6779335,40.4323235,2823633513,40.4323957,-3.6779632,"(40.432395700000001, -3.6779632000000002)",,8.414990640110318,"('40.4323235', '-3.6779335')"
FUE_04-20_0000000090,ZV,SAN BLAS,PARQUE DE SAN BLAS - EL PARAISO,"ALBAIDA, 34",447560.5002,4476065.9,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6182618,40.4335821,1325487923,40.4336193,-3.618304,"(40.433619299999997, -3.6183040000000002)",,5.466620955168355,"('40.4335821', '-3.6182618')"
FB_000096,ZV,MONCLOA-ARAVACA,CASA DE CAMPO ZONA FORESTAL,FUENTE DE LA SUBESTACIÓN,437067.9674,4476154.004,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.7419684,40.433648,4332355414,40.4337568,-3.7420786,"(40.433756799999998, -3.7420786000000001)",,15.280240789185259,"('40.433648', '-3.7419684')"
FB_000061,ZV,MONCLOA-ARAVACA,CASA DE CAMPO ZONA FORESTAL,FUENTE DEL ESTANQUE DEL REPARTIDOR,436756.5968,4476178.079,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.7456416,40.4338413,4403559003,40.4338592,-3.7458415,"(40.433859200000001, -3.7458415)",,17.04033243664056,"('40.4338413', '-3.7456416')"
FUE_04-20_0000000093,ZV,SAN BLAS,AMPL. PARQUE EL PARAISO,"ALBAIDA, 94",447970.4677,4476120.33,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.613433,40.4340982,1325488008,40.434057,-3.6133962,"(40.434057000000003, -3.6133961999999999)",,5.541282191518536,"('40.4340982', '-3.613433')"
FUE_04-15_0000000056,ZV,CIUDAD LINEAL,PZA. VIRGEN DEL CORO,"VIRGEN DE LA ROCA, 6",444202.6708,4476149.887,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6578556,40.4341202,3510131454,40.4341935,-3.6578591,"(40.434193499999999, -3.6578591)",,8.158267318893166,"('40.4341202', '-3.6578556')"
FUE_04-15_0000000058,ZV,CIUDAD LINEAL,PZA. VIRGEN DE LA ROCA,"VIRGEN DE LA ROCA, 20",444227.5389,4476292.391,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6575749,40.4354056,3417769817,40.4354484,-3.6576251,"(40.435448399999999, -3.6576251000000002)",,6.381494515671024,"('40.4354056', '-3.6575749')"
FUE_04-15_0000000087,ZV,CIUDAD LINEAL,ARTURO SORIA,"ARTURO SORIA, 10",445844.051,4476658.861,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6385481,40.4388138,3494845457,40.4388631,-3.6384911,"(40.438863099999999, -3.6384911)",,7.304222951363839,"('40.4388138', '-3.6385481')"
FUE_04-15_0000000086,ZV,CIUDAD LINEAL,ARTURO SORIA,"ARTURO SORIA, 18",445769.3566,4476796.655,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6394405,40.4400503,3413251898,40.4400674,-3.6394996,"(40.440067399999997, -3.6394996000000002)",,5.352307972364115,"('40.4400503', '-3.6394405')"
FB_000044,ZV,SAN BLAS,QUINTA DE LOS MOLINOS,ALMENDROS POLIDEPORTIVO,446881.84,4476942.01,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.626336,40.4414315,2981348699,40.4413999,-3.6263888,"(40.4413999, -3.6263888)",,5.685992471044657,"('40.4414315', '-3.626336')"
FUE_02-04_0000000017,ZV,SALAMANCA,BERLIN - BRISTOL,C/ BERLÍN Nº 8,443859.9013,4477044.378,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6619757,40.4421552,3984152815,40.4421918,-3.6619012,"(40.442191800000003, -3.6619012)",,7.506200072167882,"('40.4421552', '-3.6619757')"
