DISTRITO,BARRIO,DIRECCION,MODELO,X_ETRS89,Y_ETRS89,LONGITUD,LATITUD,id_OSM,lat_OSM,lon_OSM,coord_OSM,name_OSM,score_OSM,coord
CIUDAD LINEAL,CONCEPCIÓN,"CALLE DE LA VIRGEN DE LOS REYES,7",50_LTS,444642.272,4476575.085,-3.6527099609375,40.43798065185547,node/2835692882,40.4379647,-3.6531244,"(40.437964700000002, -3.6531243999999998)",,35.12928114300092,"(40.437964700000002, -3.6531243999999998)"
CIUDAD LINEAL,SAN PASCUAL,"CALLE DE LA VIRGEN DEL VAL,7",50_LTS_EX,444530.3767,4476583.683,-3.6540300846099854,40.43804931640625,node/2800602924,40.4380767,-3.653931,"(40.438076700000003, -3.653931)",,8.92388130507186,"(40.438076700000003, -3.653931)"
CIUDAD LINEAL,CONCEPCIÓN,"CALLE DE LA VIRGEN DEL VAL,22",50_LTS,444557.5332,4476585.702,-3.653709888458252,40.43806838989258,node/2800602924,40.4380767,-3.653931,"(40.438076700000003, -3.653931)",,18.74103415943981,"(40.438076700000003, -3.653931)"
CIUDAD LINEAL,CONCEPCIÓN,"CALLE DE LA VIRGEN DE LOS REYES,7",50_LTS,444633.8973,4476589.578,-3.6528100967407227,40.4381103515625,node/2803101543,40.4384608,-3.6529308,"(40.438460800000001, -3.6529308)",,40.29612429233424,"(40.438460800000001, -3.6529308)"
CIUDAD LINEAL,CONCEPCIÓN,"CALLE DE LA VIRGEN DE LOS REYES,7",50_LTS,444648.3237,4476590.581,-3.6526401042938232,40.4381217956543,node/2803101543,40.4384608,-3.6529308,"(40.438460800000001, -3.6529308)",,45.02609831341382,"(40.438460800000001, -3.6529308)"
CIUDAD LINEAL,SAN PASCUAL,"CALLE DE LA VIRGEN DEL VAL,9",50_LTS,444552.5266,4476596.84,-3.6537699699401855,40.43817138671875,node/2800602924,40.4380767,-3.653931,"(40.438076700000003, -3.653931)",,17.22635633025237,"(40.438076700000003, -3.653931)"
CIUDAD LINEAL,SAN PASCUAL,"CALLE DE LA VIRGEN DEL VAL,9",120_LTS,444567.0186,4476606.723,-3.653599977493286,40.43825912475586,node/2800602924,40.4380767,-3.653931,"(40.438076700000003, -3.653931)",,34.597308994248614,"(40.438076700000003, -3.653931)"
CIUDAD LINEAL,SAN PASCUAL,"CALLE DE LOS DERECHOS HUMANOS,4B",50_LTS,444436.4652,4476615.461,-3.655139923095703,40.438331604003906,node/2757304258,40.4384713,-3.6551845,"(40.438471300000003, -3.6551844999999998)",,15.989545679021042,"(40.438471300000003, -3.6551844999999998)"
CIUDAD LINEAL,SAN PASCUAL,"CALLE DE LA VIRGEN DEL VAL,24",50_LTS,444579.7979,4476614.399,-3.6534500122070312,40.438331604003906,node/2800602924,40.4380767,-3.653931,"(40.438076700000003, -3.653931)",,49.61645840565447,"(40.438076700000003, -3.653931)"
CIUDAD LINEAL,SAN PASCUAL,"CALLE DE ESTEBAN MORA,11",50_LTS,444367.7755,4476617.081,-3.655949831008911,40.43833923339844,node/2800683170,40.4382298,-3.655658,"(40.438229800000002, -3.6556579999999999)",,27.540646025551915,"(40.438229800000002, -3.6556579999999999)"
CIUDAD LINEAL,SAN PASCUAL,"CALLE DE LA VIRGEN DE AFRICA,11",50_LTS,444492.5318,4476627.256,-3.65447998046875,40.438438415527344,node/2798540104,40.4387827,-3.6545659,"(40.438782699999997, -3.6545659000000001)",,38.97811477130902,"(40.438782699999997, -3.6545659000000001)"
CIUDAD LINEAL,CONCEPCIÓN,"CALLE DE LA VIRGEN DEL VAL,15",50_LTS,444619.7664,4476628.534,-3.652980089187622,40.43846130371094,node/2800720060,40.4383428,-3.653407,"(40.438342800000001, -3.6534070000000001)",,38.46858658042972,"(40.438342800000001, -3.6534070000000001)"
CIUDAD LINEAL,SAN PASCUAL,"CALLE DE LA VIRGEN DE AFRICA,14",50_LTS,444523.1052,4476632.58,-3.6541199684143066,40.43849182128906,node/2798540104,40.4387827,-3.6545659,"(40.438782699999997, -3.6545659000000001)",,49.71727919754606,"(40.438782699999997, -3.6545659000000001)"
CIUDAD LINEAL,SAN PASCUAL,"CALLE DE ESTEBAN MORA,39A",50_LTS,444437.4615,4476635.435,-3.655129909515381,40.43851089477539,node/2757304258,40.4384713,-3.6551845,"(40.438471300000003, -3.6551844999999998)",,6.383711611141745,"(40.438471300000003, -3.6551844999999998)"
CIUDAD LINEAL,SAN PASCUAL,"CALLE DE ESTEBAN MORA,13",50_LTS,444396.7929,4476641.287,-3.6556100845336914,40.438560485839844,node/2757304258,40.4384713,-3.6551845,"(40.438471300000003, -3.6551844999999998)",,37.36838442435791,"(40.438471300000003, -3.6551844999999998)"
CIUDAD LINEAL,SAN PASCUAL,"CALLE DE ESTEBAN MORA,39G",50_LTS,444463.8108,4476643.01,-3.654819965362549,40.43857955932617,node/2757304258,40.4384713,-3.6551845,"(40.438471300000003, -3.6551844999999998)",,33.1255554265224,"(40.438471300000003, -3.6551844999999998)"
CIUDAD LINEAL,SAN PASCUAL,"CALLE DE LA VIRGEN DE AFRICA,14",120_LTS,444534.2376,4476646.928,-3.6539900302886963,40.438621520996094,node/2800668859,40.4386894,-3.6542356,"(40.438689400000001, -3.6542355999999998)",,22.11708582560588,"(40.438689400000001, -3.6542355999999998)"
CIUDAD LINEAL,SAN PASCUAL,"CALLE DE LA VIRGEN DEL VAL,17",50_LTS,444636.9011,4476651.719,-3.652780055999756,40.43867111206055,node/2803101543,40.4384608,-3.6529308,"(40.438460800000001, -3.6529308)",,26.646637584618603,"(40.438460800000001, -3.6529308)"
CIUDAD LINEAL,SAN PASCUAL,"CALLE DE ESTEBAN MORA,41",120_LTS,444509.6997,4476654.88,-3.654279947280884,40.438690185546875,node/2798540104,40.4387827,-3.6545659,"(40.438782699999997, -3.6545659000000001)",,26.303418488676936,"(40.438782699999997, -3.6545659000000001)"
CIUDAD LINEAL,SAN PASCUAL,PORTAL,MU-11B,444518.4339,4476659.866,-3.65417742729187,40.43873596191406,node/2798540104,40.4387827,-3.6545659,"(40.438782699999997, -3.6545659000000001)",,33.29421985823214,"(40.438782699999997, -3.6545659000000001)"
CIUDAD LINEAL,SAN PASCUAL,PORTAL,MU-11B,444539.0339,4476665.876,-3.653935194015503,40.43878936767578,node/2800668859,40.4386894,-3.6542356,"(40.438689400000001, -3.6542355999999998)",,27.755199973706393,"(40.438689400000001, -3.6542355999999998)"
CIUDAD LINEAL,CONCEPCIÓN,"CALLE DE LA VIRGEN DEL VAL,32",50_LTS,444682.7978,4476664.701,-3.652240037918091,40.43878936767578,node/2821472419,40.4386367,-3.6525836,"(40.438636700000004, -3.6525835999999998)",,33.67822212732024,"(40.438636700000004, -3.6525835999999998)"
CIUDAD LINEAL,SAN PASCUAL,PORTAL,MU-11B,444530.9939,4476667.286,-3.6540300846099854,40.438804626464844,node/2798540104,40.4387827,-3.6545659,"(40.438782699999997, -3.6545659000000001)",,45.424552530243226,"(40.438782699999997, -3.6545659000000001)"
CIUDAD LINEAL,SAN PASCUAL,"CALLE DE ESTEBAN MORA,43",120_LTS,444535.2501,4476669.122,-3.653980016708374,40.438819885253906,node/2798540104,40.4387827,-3.6545659,"(40.438782699999997, -3.6545659000000001)",,49.769643290913244,"(40.438782699999997, -3.6545659000000001)"
CIUDAD LINEAL,SAN PASCUAL,"CALLE DE ESTEBAN MORA,41",50_LTS,444502.19,4476671.587,-3.654370069503784,40.438838958740234,node/2798540104,40.4387827,-3.6545659,"(40.438782699999997, -3.6545659000000001)",,17.719525972869036,"(40.438782699999997, -3.6545659000000001)"
CIUDAD LINEAL,SAN PASCUAL,"CALLE DE LA VIRGEN DE AFRICA,27",50_LTS,444469.1217,4476672.942,-3.6547598838806152,40.43885040283203,node/2764886684,40.439174,-3.655041,"(40.439174000000001, -3.6550410000000002)",,43.148411753412354,"(40.439174000000001, -3.6550410000000002)"
CIUDAD LINEAL,SAN PASCUAL,PORTAL,MU-11B,444540.624,4476673.076,-3.653917074203491,40.4388542175293,node/2800668859,40.4386894,-3.6542356,"(40.438689400000001, -3.6542355999999998)",,32.60600016645809,"(40.438689400000001, -3.6542355999999998)"
CIUDAD LINEAL,SAN PASCUAL,"CALLE DE ESTEBAN MORA,24",50_LTS_EX,444554.8225,4476677.857,-3.653749942779541,40.438899993896484,node/2800668859,40.4386894,-3.6542356,"(40.438689400000001, -3.6542355999999998)",,47.31740806078678,"(40.438689400000001, -3.6542355999999998)"
CIUDAD LINEAL,SAN PASCUAL,"CALLE DE LOS DERECHOS HUMANOS,8",50_LTS,444387.7767,4476683.536,-3.6557199954986572,40.43893814086914,node/2757304282,40.4388693,-3.6554855,"(40.4388693, -3.6554855000000002)",,21.276526923154304,"(40.4388693, -3.6554855000000002)"
CIUDAD LINEAL,SAN PASCUAL,"CALLE DE ESTEBAN MORA,43",50_LTS,444530.2847,4476685.809,-3.6540400981903076,40.438968658447266,node/2798540104,40.4387827,-3.6545659,"(40.438782699999997, -3.6545659000000001)",,49.082182056260095,"(40.438782699999997, -3.6545659000000001)"
CIUDAD LINEAL,SAN PASCUAL,"CALLE DE LA VIRGEN DE AFRICA,29",50_LTS,444450.7265,4476708.6,-3.654979944229126,40.439170837402344,node/2764886684,40.439174,-3.655041,"(40.439174000000001, -3.6550410000000002)",,5.180556210794879,"(40.439174000000001, -3.6550410000000002)"
CIUDAD LINEAL,SAN PASCUAL,"CALLE DE LOS DERECHOS HUMANOS,8",50_LTS,444397.3037,4476710.107,-3.6556100845336914,40.439178466796875,node/2757304282,40.4388693,-3.6554855,"(40.4388693, -3.6554855000000002)",,35.96842944960328,"(40.4388693, -3.6554855000000002)"
CIUDAD LINEAL,SAN PASCUAL,"CALLE DE CESAR GONZALEZ RUANO,1",50_LTS,444473.7243,4476721.75,-3.654710054397583,40.43928909301758,node/2764886684,40.439174,-3.655041,"(40.439174000000001, -3.6550410000000002)",,30.801912818885608,"(40.439174000000001, -3.6550410000000002)"
CIUDAD LINEAL,SAN PASCUAL,"CALLE DE CESAR GONZALEZ RUANO,3",50_LTS,444505.9607,4476722.622,-3.654330015182495,40.439300537109375,node/2764886876,40.4392548,-3.6546673,"(40.439254800000001, -3.6546672999999998)",,29.002028340192215,"(40.439254800000001, -3.6546672999999998)"
CIUDAD LINEAL,SAN PASCUAL,"CALLE DE LOS DERECHOS HUMANOS,10",50_LTS,444377.1056,4476731.348,-3.6558499336242676,40.439369201660156,node/2798481168,40.4392256,-3.6555999,"(40.4392256, -3.6555998999999999)",,26.516475299259838,"(40.4392256, -3.6555998999999999)"
CIUDAD LINEAL,SAN PASCUAL,"CALLE DE LA VIRGEN DE AFRICA,31",50_LTS_EX,444452.7026,4476746.328,-3.6549599170684814,40.439510345458984,node/2764886684,40.439174,-3.655041,"(40.439174000000001, -3.6550410000000002)",,38.034922959830595,"(40.439174000000001, -3.6550410000000002)"
CIUDAD LINEAL,SAN PASCUAL,"CALLE DE LOS DERECHOS HUMANOS,14",50_LTS,444367.2003,4476768.053,-3.6559700965881348,40.439701080322266,node/2764886702,40.4398955,-3.6558139,"(40.439895499999999, -3.6558139000000001)",,25.346730506078682,"(40.439895499999999, -3.6558139000000001)"
CIUDAD LINEAL,SAN PASCUAL,"CALLE DE VERDAGUER Y GARCIA,2",50_LTS,444344.3592,4476775.993,-3.6562399864196777,40.43976974487305,node/2764886702,40.4398955,-3.6558139,"(40.439895499999999, -3.6558139000000001)",,38.686555953949174,"(40.439895499999999, -3.6558139000000001)"
CIUDAD LINEAL,SAN PASCUAL,"CALLE DE VERDAGUER Y GARCIA,5",50_LTS,444352.1818,4476801.467,-3.6561501026153564,40.439998626708984,node/2764886702,40.4398955,-3.6558139,"(40.439895499999999, -3.6558139000000001)",,30.684998950904628,"(40.439895499999999, -3.6558139000000001)"
CIUDAD LINEAL,SAN PASCUAL,"CALLE DE LA VIRGEN DE AFRICA,35",50_LTS,444434.5218,4476810.846,-3.655179977416992,40.44009017944336,node/2764886667,40.4401021,-3.6550956,"(40.440102099999997, -3.6550956000000001)",,7.264782744293562,"(40.440102099999997, -3.6550956000000001)"
CIUDAD LINEAL,SAN PASCUAL,"CALLE DE LA VIRGEN DE AFRICA,37",50_LTS_EX,444425.3244,4476828.675,-3.655290126800537,40.440250396728516,node/2764886667,40.4401021,-3.6550956,"(40.440102099999997, -3.6550956000000001)",,23.307426119749305,"(40.440102099999997, -3.6550956000000001)"
CIUDAD LINEAL,SAN PASCUAL,"CALLE DE VERDAGUER Y GARCIA,43",50_LTS,444477.9559,4476834.945,-3.654670000076294,40.440311431884766,node/2764886667,40.4401021,-3.6550956,"(40.440102099999997, -3.6550956000000001)",,42.896732349236636,"(40.440102099999997, -3.6550956000000001)"
CIUDAD LINEAL,SAN PASCUAL,"CALLE DE LA VIRGEN DE AFRICA,38",50_LTS,444451.6813,4476837.36,-3.654979944229126,40.440330505371094,node/2764886667,40.4401021,-3.6550956,"(40.440102099999997, -3.6550956000000001)",,27.225947007967537,"(40.440102099999997, -3.6550956000000001)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"CALLE DEL DOCTOR SEVERO OCHOA,1",50_LTS,438537.1479,4477103.349,-3.7247400283813477,40.44231033325195,node/4891506552,40.4425629,-3.7246133,"(40.442562899999999, -3.7246133000000001)",,30.070633214006047,"(40.442562899999999, -3.7246133000000001)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"CALLE DEL DOCTOR FERNANDO CASTRO RODRIGUEZ,1",50_LTS,438521.9645,4477113.465,-3.7249200344085693,40.44240188598633,node/4891506552,40.4425629,-3.7246133,"(40.442562899999999, -3.7246133000000001)",,31.54219133774182,"(40.442562899999999, -3.7246133000000001)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"CALLE DEL DOCTOR SEVERO OCHOA,1",50_LTS,438552.5498,4477119.874,-3.724560022354126,40.44245910644531,node/4891497957,40.4426307,-3.7240708,"(40.442630700000002, -3.7240707999999998)",,45.598832424759415,"(40.442630700000002, -3.7240707999999998)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"CALLE DEL DOCTOR SEVERO OCHOA,1",50_LTS,438544.9991,4477129.927,-3.7246499061584473,40.44255065917969,node/4891497957,40.4426307,-3.7240708,"(40.442630700000002, -3.7240707999999998)",,49.822855009565856,"(40.442630700000002, -3.7240707999999998)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"CALLE DEL DOCTOR SEVERO OCHOA,5",50_LTS,438634.922,4477132.52,-3.7235898971557617,40.44258117675781,node/4161784450,40.4425491,-3.7239337,"(40.442549100000001, -3.7239336999999999)",,29.32060671414701,"(40.442549100000001, -3.7239336999999999)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"CALLE DEL DOCTOR SEVERO OCHOA,3",50_LTS,438576.4051,4477132.999,-3.7242798805236816,40.44258117675781,node/4161784450,40.4425491,-3.7239337,"(40.442549100000001, -3.7239336999999999)",,29.520390599234283,"(40.442549100000001, -3.7239336999999999)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"CALLE DEL DOCTOR SEVERO OCHOA,3",50_LTS,438622.2464,4477138.174,-3.7237401008605957,40.442630767822266,node/4161784450,40.4425491,-3.7239337,"(40.442549100000001, -3.7239336999999999)",,18.73713964134259,"(40.442549100000001, -3.7239336999999999)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"CALLE DEL DOCTOR SEVERO OCHOA,5",50_LTS,438694.3597,4477140.914,-3.7228899002075195,40.44266128540039,node/4161785905,40.4426521,-3.7229862,"(40.442652099999997, -3.7229861999999998)",,8.215488845283856,"(40.442652099999997, -3.7229861999999998)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,,MU-11A,438494.6137,4477155.553,-3.7252466678619385,40.44277572631836,node/4891506551,40.442886,-3.7250343,"(40.442886000000001, -3.7250342999999999)",,21.76240083509888,"(40.442886000000001, -3.7250342999999999)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"CALLE DEL DOCTOR SEVERO OCHOA,1",50_LTS,438504.638,4477172.441,-3.725130081176758,40.442928314208984,node/4891506551,40.442886,-3.7250343,"(40.442886000000001, -3.7250342999999999)",,9.374799325848487,"(40.442886000000001, -3.7250342999999999)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"PLAZA DE RAMON Y CAJAL,4",50_LTS,438489.4092,4477177.006,-3.7253100872039795,40.442970275878906,node/4891506546,40.4433753,-3.7255596,"(40.4433753, -3.7255596)",,49.75474715178583,"(40.4433753, -3.7255596)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,,MU-11A,438477.6139,4477182.553,-3.725449800491333,40.44301986694336,node/4891499257,40.4433512,-3.7258068,"(40.443351200000002, -3.7258068)",,47.65878289100518,"(40.443351200000002, -3.7258068)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"PLAZA DE RAMON Y CAJAL,4",120_LTS,438436.0814,4477189.655,-3.725939989089966,40.44308090209961,node/4891499256,40.4433202,-3.7260019,"(40.443320200000002, -3.7260019)",,27.127242616190305,"(40.443320200000002, -3.7260019)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,,MU-11A,438422.6144,4477191.554,-3.7260990142822266,40.44309616088867,node/4891499256,40.4433202,-3.7260019,"(40.443320200000002, -3.7260019)",,26.239975227369758,"(40.443320200000002, -3.7260019)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,,MU-11A,438483.6139,4477196.553,-3.7253801822662354,40.443145751953125,node/4891499257,40.4433512,-3.7258068,"(40.443351200000002, -3.7258068)",,42.73520852433064,"(40.443351200000002, -3.7258068)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"CALLE DEL DOCTOR SEVERO OCHOA,7",50_LTS,438716.0065,4477195.13,-3.722640037536621,40.44314956665039,node/4891497963,40.4434552,-3.7228136,"(40.443455200000002, -3.7228135999999998)",,37.03339209529547,"(40.443455200000002, -3.7228135999999998)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,,MU-11A,438427.6144,4477209.554,-3.726041793823242,40.443260192871094,node/4891499256,40.4433202,-3.7260019,"(40.443320200000002, -3.7260019)",,7.480041132686758,"(40.443320200000002, -3.7260019)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"CALLE DEL DOCTOR SEVERO OCHOA,7",50_LTS,438705.1542,4477216.31,-3.7227699756622314,40.44334030151367,node/4891497963,40.4434552,-3.7228136,"(40.443455200000002, -3.7228135999999998)",,13.302545776296883,"(40.443455200000002, -3.7228135999999998)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,,MU-11A,438468.6142,4477228.553,-3.725560188293457,40.44343185424805,node/4891499256,40.4433202,-3.7260019,"(40.443320200000002, -3.7260019)",,39.39868980832577,"(40.443320200000002, -3.7260019)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,,MU-11A,438425.6145,4477230.554,-3.726067304611206,40.44344711303711,node/4891499256,40.4433202,-3.7260019,"(40.443320200000002, -3.7260019)",,15.162945395943535,"(40.443320200000002, -3.7260019)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,,MU-11A,438432.6145,4477247.554,-3.7259864807128906,40.443599700927734,node/4891499256,40.4433202,-3.7260019,"(40.443320200000002, -3.7260019)",,31.115229132020158,"(40.443320200000002, -3.7260019)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"PLAZA DE RAMON Y CAJAL,3",120_LTS,438494.2603,4477251.342,-3.725260019302368,40.443641662597656,node/4891506546,40.4433753,-3.7255596,"(40.4433753, -3.7255596)",,38.99754983992914,"(40.4433753, -3.7255596)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,,MU-11A,438422.6146,4477252.554,-3.726104974746704,40.44364547729492,node/4891499256,40.4433202,-3.7260019,"(40.443320200000002, -3.7260019)",,37.21659108340099,"(40.443320200000002, -3.7260019)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,,MU-11A,438465.6143,4477252.554,-3.725597858428955,40.44364929199219,node/4891499257,40.4433512,-3.7258068,"(40.443351200000002, -3.7258068)",,37.57807242725686,"(40.443351200000002, -3.7258068)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,,MU-11A,438414.6147,4477258.554,-3.7261998653411865,40.44369888305664,node/4891499256,40.4433202,-3.7260019,"(40.443320200000002, -3.7260019)",,45.33060227292279,"(40.443320200000002, -3.7260019)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,,MU-11A,438437.6146,4477261.554,-3.725928783416748,40.443729400634766,node/4891499256,40.4433202,-3.7260019,"(40.443320200000002, -3.7260019)",,45.93274463996331,"(40.443320200000002, -3.7260019)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,CALLE DEL DOCTOR JUAN PEDRO MORENO GONZALEZ,50_LTS,438707.2591,4477266.247,-3.722749948501587,40.443790435791016,node/4891497963,40.4434552,-3.7228136,"(40.443455200000002, -3.7228135999999998)",,37.67429266128764,"(40.443455200000002, -3.7228135999999998)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,,MU-11A,438455.6145,4477271.554,-3.725717782974243,40.44382095336914,node/4891506547,40.4434134,-3.725531,"(40.443413399999997, -3.7255310000000001)",,48.00884225834056,"(40.443413399999997, -3.7255310000000001)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"PLAZA DE RAMON Y CAJAL,3",120_LTS,438471.5451,4477273.73,-3.725529909133911,40.44384002685547,node/4891506547,40.4434134,-3.725531,"(40.443413399999997, -3.7255310000000001)",,47.452197391103965,"(40.443413399999997, -3.7255310000000001)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"CALLE DEL DOCTOR SEVERO OCHOA,7",120_LTS,438697.1279,4477271.88,-3.722870111465454,40.44384002685547,node/4891497963,40.4434552,-3.7228136,"(40.443455200000002, -3.7228135999999998)",,43.06932432210549,"(40.443455200000002, -3.7228135999999998)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,,MU-14B,438720.6126,4477271.551,-3.722593069076538,40.44384002685547,node/4891497963,40.4434552,-3.7228136,"(40.443455200000002, -3.7228135999999998)",,46.69647229438872,"(40.443455200000002, -3.7228135999999998)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,,MU-14B,438711.6128,4477305.551,-3.7227025032043457,40.44414520263672,node/4891503436,40.444162,-3.7228073,"(40.444161999999999, -3.7228072999999999)",,9.065395064415398,"(40.444161999999999, -3.7228072999999999)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,CALLE DEL DOCTOR JUAN PEDRO MORENO GONZALEZ,50_LTS,438700.0627,4477319.589,-3.7228400707244873,40.444271087646484,node/4891503436,40.444162,-3.7228073,"(40.444161999999999, -3.7228072999999999)",,12.446464686216702,"(40.444161999999999, -3.7228072999999999)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,CALLE DEL DOCTOR JUAN PEDRO MORENO GONZALEZ,50_LTS,438688.3808,4477342.996,-3.72298002243042,40.444480895996094,node/4891503436,40.444162,-3.7228073,"(40.444161999999999, -3.7228072999999999)",,38.36471723598903,"(40.444161999999999, -3.7228072999999999)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,CALLE DEL DOCTOR JUAN PEDRO MORENO GONZALEZ,50_LTS,438693.7417,4477376.255,-3.7229199409484863,40.44477844238281,node/4891503448,40.445086,-3.7230761,"(40.445086000000003, -3.7230761000000001)",,36.67347999431171,"(40.445086000000003, -3.7230761000000001)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"AVENIDA DE GREGORIO DEL AMO,5",50_LTS,438680.382,4477401.896,-3.7230799198150635,40.445011138916016,node/4891503448,40.445086,-3.7230761,"(40.445086000000003, -3.7230761000000001)",,8.332793479059232,"(40.445086000000003, -3.7230761000000001)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"AVENIDA DE GREGORIO DEL AMO,5",50_LTS,438686.5454,4477429.597,-3.7230098247528076,40.44525909423828,node/4891503448,40.445086,-3.7230761,"(40.445086000000003, -3.7230761000000001)",,20.053304914628903,"(40.445086000000003, -3.7230761000000001)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"AVENIDA DE GREGORIO DEL AMO,7",50_LTS,438627.3556,4477451.174,-3.72370982170105,40.44544982910156,node/4891527538,40.4456244,-3.7233586,"(40.4456244, -3.7233586000000001)",,35.50849293490919,"(40.4456244, -3.7233586000000001)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"AVENIDA DE GREGORIO DEL AMO,5",50_LTS,438680.2156,4477485.153,-3.7230899333953857,40.44575881958008,node/4891527538,40.4456244,-3.7233586,"(40.4456244, -3.7233586000000001)",,27.21588913389657,"(40.4456244, -3.7233586000000001)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,CALLE DEL DOCTOR FERNANDO CASTRO RODRIGUEZ,50_LTS,438579.1891,4477575.897,-3.724289894104004,40.446571350097656,node/4891527233,40.4466503,-3.7246069,"(40.446650300000002, -3.7246068999999999)",,28.233113671245658,"(40.446650300000002, -3.7246068999999999)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,CALLE DEL DOCTOR FERNANDO CASTRO RODRIGUEZ,50_LTS,438550.3929,4477580.574,-3.724630117416382,40.44660949707031,node/4891527233,40.4466503,-3.7246069,"(40.446650300000002, -3.7246068999999999)",,4.945582629010889,"(40.446650300000002, -3.7246068999999999)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"CALLE DE JOSE ANTONIO NOVAIS,4",50_LTS,438544.7209,4477612.812,-3.7246999740600586,40.4468994140625,node/4891527233,40.4466503,-3.7246069,"(40.446650300000002, -3.7246068999999999)",,28.806254269476113,"(40.446650300000002, -3.7246068999999999)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"CALLE DE JOSE ANTONIO NOVAIS,4",50_LTS,438557.5231,4477622.698,-3.7245500087738037,40.446990966796875,node/4891527233,40.4466503,-3.7246069,"(40.446650300000002, -3.7246068999999999)",,38.19586333708755,"(40.446650300000002, -3.7246068999999999)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"CALLE DE JOSE ANTONIO NOVAIS,4",50_LTS,438538.4469,4477675.028,-3.7247800827026367,40.44746017456055,node/4891527237,40.4473756,-3.7247341,"(40.447375600000001, -3.7247341)",,10.180307874984523,"(40.447375600000001, -3.7247341)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"CALLE DE JOSE ANTONIO NOVAIS,8",50_LTS,438554.0116,4477711.533,-3.724600076675415,40.44778823852539,node/4891527237,40.4473756,-3.7247341,"(40.447375600000001, -3.7247341)",,47.277421360291534,"(40.447375600000001, -3.7247341)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"CALLE DE JOSE ANTONIO NOVAIS,8",50_LTS,438526.0821,4477718.423,-3.7249300479888916,40.44784927368164,node/4891527238,40.4478033,-3.7245355,"(40.447803299999997, -3.7245355)",,33.784881720444254,"(40.447803299999997, -3.7245355)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"CALLE DE JOSE ANTONIO NOVAIS,6",50_LTS,438585.5608,4477732.366,-3.7242300510406494,40.44797897338867,node/4891527238,40.4478033,-3.7245355,"(40.447803299999997, -3.7245355)",,32.407151658330726,"(40.447803299999997, -3.7245355)"
MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"CALLE DE JOSE ANTONIO NOVAIS,8",50_LTS,438538.2183,4477750.515,-3.724790096282959,40.44813919067383,node/4891527238,40.4478033,-3.7245355,"(40.447803299999997, -3.7245355)",,43.129447304959164,"(40.447803299999997, -3.7245355)"
